Molècula,Tanimoto,És Actiu,Actiu més semblant
CCSc1nnc(N2[C@H](c3ccc(Br)cc3)C(C(=O)c3cccs3)=C([O-])C2=O)s1,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CC(C)[C@@H](C(=O)[O-])N1C(=O)/C(=C2\c3ccccc3N(CC(=O)[O-])C2=O)SC1=S,0.6027397260273972,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
c1ccc(F)c(-c2ccc(CN3CCN(C(=O)Cn4c(-c5cccs5)nnc4[S-])CC3)s2)c1,0.6027397260273972,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
Cc1c(C)n([C@H]2CCCNC2=O)c2c1c(N)nc(C)n2,0.6027397260273972,0,c1cc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CC[C@@H](C)NS(=O)(=O)c1c(Cl)cc(/C=C/C(=O)[O-])cc1Cl,0.6027397260273972,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc(NS(=O)(=O)c2ccc(F)cc2)c1
Cc1ccc([N-]S(=O)(=O)C[C@H](C)C(=O)Nc2ccccc2F)cc1,0.6027397260273972,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc(NS(=O)(=O)c2ccc(F)cc2)c1
Cc1ccc([N-]S(=O)(=O)C[C@H](C)C(=O)Nc2ccc(F)c(F)c2)cc1,0.6027397260273972,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc(NS(=O)(=O)c2ccc(F)cc2)c1
CCNc1c(S(=O)(=O)[N-]c2ccc(Cl)c(F)c2)cccn1,0.6027397260273972,0,c1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)cc1
CCCCN(CC(=O)N1CCc2c(ccs2)[C@@H]1c1ccc(Cl)cc1Cl)C(=O)C(C)(C)CCl,0.6027397260273972,0,c1ccc(CCN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
CC1=C(C(=O)Nc2ccc(OC)cc2)[C@@H](c2ccc(Cl)cc2)N2C(C=C([O-])[O-])=CSC2=N1,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
COc1ccc(Br)cc1-c1nc(C(=O)N)c2c(n1)n(-c1ccc(OC)c(OC)c1)c(=O)[nH]2,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CNC(=O)c1ccc(Cl)cc1[N-]S(=O)(=O)c1ccc(F)cc1Cl,0.6027397260273972,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc(NS(=O)(=O)c2ccc(F)cc2)c1
CCOC(=O)C1=C(C)N=c2n(c(=O)/c(=C/c3ccc(C(C)C)cc3)s2)[C@@H]1c1ccc(SC)cc1,0.6027397260273972,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1c(-n2c(=O)c3ccccc3nc2[C@H](C)N(Cc2ccccc2)C(=O)C2CCCC2)cccc1Cl,0.6027397260273972,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
C=CCc1ccccc1OC[C@@H](CN1CCN(C[C@@H](CCc2ccccc2OC=C)O)CC1)O,0.6027397260273972,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCCCCCn1c([O-])c(C(=O)c2ccccc2Br)c(C)c(C#N)c1=O,0.6027397260273972,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
CCCCCn1c([O-])c(/N=N/c2ccccc2C(=O)c2ccccc2)c(C)c(C#N)c1=O,0.6027397260273972,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
CCCCOc1ccc(-c2csc(/N=C([O-])/C(=C/c3ccc(OCC)c(OC)c3)C#N)n2)cc1,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
c1ccc(Cl)c(Cn2cccc2CN(C2CCCCC2)C(=O)c2ccc([N+](=O)[O-])cc2Cl)c1,0.6027397260273972,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
COc1cc(-c2nnc(SCc3[nH]c(=O)c4ccc(C(=O)[O-])cc4n3)o2)cc(OC)c1OC,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
c1ccc(-n2cccn2)c(CNC(=O)c2ccc3c(c2)nc(=S)[nH]c3[O-])c1,0.6027397260273972,0,c1cc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
Cn1c2c(c([O-])c(Sc3ccccc3C(=O)[O-])c1=O)c(=O)n(-c1ccccc1)c(=O)n2-c1ccccc1,0.6027397260273972,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
COC(=O)C1=C(N)N2C(=O)[C@@H](CC(=O)[O-])SC2=C(C#N)[C@@H]1c1ccc(Cl)cc1Cl,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
COC(=O)C1=C(N)N2C(=O)[C@@H](CC(=O)[O-])SC2=C(C#N)[C@H]1c1ccc(Cl)cc1Cl,0.6027397260273972,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCn1c([O-])c2ccc(C(=O)NCCc3ccccc3F)cc2nc1=S,0.6025641025641025,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1cc(/C=C2\C([O-])=NC(=S)N(c3ccc(OC)cc3OC)C2=O)c(C)n1-c1cccc(C(=O)OC)c1,0.6025641025641025,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCOc1ccc(/N=C2/NC(=O)/C(=C\c3c(C)n(Cc4ccc(Cl)cc4)c4c3cccc4)S2)cc1,0.6025641025641025,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CNC(=O)c1cc(Cl)ccc1NC(=O)Cn1c(=O)c2ccccc2c([O-])n1,0.6025641025641025,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(C(=O)[O-])cc1-n1c(C)cc(/C=C2/C([O-])=NC(=S)N(c3ccc(OC)cc3OC)C2=O)c1C,0.6025641025641025,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(C(=O)[O-])cc1-n1c(C)cc(/C=C2\C([O-])=NC(=S)N(c3ccc(OC)cc3OC)C2=O)c1C,0.6025641025641025,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@]12CC/C(=N\OCC(=O)N[C@@H](CS)C(=O)[O-])C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H]1CC[C@@]2(C#C)O,0.6025641025641025,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
C[C@]12CC/C(=N\OCC(=O)N[C@H](CS)C(=O)[O-])C=C1CC[C@H]1[C@@H]2CC[C@@]2(C)[C@@H]1CC[C@@]2(C#C)O,0.6025641025641025,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1cc([O-])n2c(n1)nc(/N=C(\[O-])[C@@H](C)N1C(=O)c3ccccc3C1=O)n2,0.6025641025641025,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
Cc1ccc2c(c1)nc(-c1ccc(/N=C/c3cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c3[O-])cc1)s2,0.6025641025641025,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
CC[C@H](c1ccc(C)cc1)NC(=O)c1ccc([N-]S(=O)(=O)C)c(Cl)c1,0.6025641025641025,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
Cc1ccc(Nc2nc(C)cc(Nc3ccc([N-]S(=O)(=O)c4cc(F)ccc4F)cc3)n2)cc1,0.6025641025641025,0,c1ccc(-c2cnc([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1
CC(=O)SCC(=O)/N=c1\n(CC#C)c2ccc(F)cc2s1,0.6025641025641025,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
c1ccc(I)c([N-]S(=O)(=O)c2c(Cl)nc3n2cccc3)c1,0.6024096385542169,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
CCOC(=O)[C@H]1[C@H](NC(=O)[C@@H](C)Sc2nnc3n2c(C(C)C)cc([O-])n3)SC2=C1CCC2,0.6024096385542169,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCOC(=O)[C@@H]1[C@@H](NC(=O)[C@@H](C)Sc2nnc3n2c(C(C)C)cc([O-])n3)SC2=C1CCC2,0.6024096385542169,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(-c2nnc(SCc3cc(-c4ccc(Cl)cc4Cl)no3)n2CCC(=O)[O-])cc1,0.6024096385542169,0,CCCC/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CCN1C(=O)/C(=C/c2cc([N+](=O)[O-])ccc2[O-])S/C1=N\c1cccc(C(=O)[O-])c1,0.6024096385542169,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
CN1C(=O)/C(=C/c2cc([N+](=O)[O-])cc(OC)c2[O-])S/C1=N\c1cccc(C(=O)[O-])c1,0.6024096385542169,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
CCCCOc1cccc([C@@H]2C(C(=O)Nc3ccccc3OCC)=C(C)Nc3n2nc(SCCCC)n3)c1,0.6024096385542169,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
C[C@@H](Cn1cc(C[N-]S(=O)(=O)Oc2ccccc2)c2c1ccc(C(=O)OC)c2)c1ccccc1,0.6024096385542169,0,COc1ccc2cc([O-])c(N3CC(=O)NS3(=O)=O)cc2c1
CC1=C(C(=O)OCCOC)[C@@H](c2ccc(F)cc2)N2C(/C=C(\[O-])N3CCCC3)=CSC2=N1,0.6024096385542169,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1cc(C(C)(C)C)cc(C)c1S(=O)(=O)N1CCC[C@@H]1C(=O)OC,0.6024096385542169,0,CS(=O)(=O)O[C@@H]1[C@@H](Cc2ccc(N3CC(=O)CS3(=O)=O)c(O)c2)CCC[C@@H]1Cl
c1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/C(=O)N([C@H](CCCC(=O)[O-])C(=O)[O-])C(=S)S2)o1,0.6022727272727273,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/C(=O)N([C@H](CCC(=O)[O-])C(=O)[O-])C(=S)S2)o1,0.6022727272727273,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1nc(NC[C@@H]2CCS(=O)(=O)C2)c(N)c(Cl)n1,0.6022727272727273,0,c1ccc(CS(=O)(=O)N2CCC(Nc3cccc(-c4c(Cl)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
COc1ccc(/C=C2/C(=O)N(c3ccc(F)cc3)C([S-])=N2)cc1COc1cccc2c1nccc2,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCOC(=O)C1=C(C)[C@@H](C(=O)C)S[C@@H]1NC(=O)CSc1[n-]c(-c2cc(OC)cc(OC)c2)nn1,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCOC(=O)C1=C(C)[C@H](C(=O)C)S[C@H]1NC(=O)CSc1[n-]c(-c2cc(OC)cc(OC)c2)nn1,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CC(C)Cc1nnc(/N=C([O-])/C(=C/c2cn(-c3ccccc3)nc2-c2ccc3c(c2)OCCO3)C#N)s1,0.6,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
c1cc(Cl)ccc1[C@@H](C#N)c1c(Cl)ccc(-n2c(=O)nc([O-])cn2)c1Cl,0.6,0,Cc1c(-c2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
Cc1ccc(N2C(=O)[C@@H]3[C@@H](c4ccco4)c4c(nc([S-])s4)S[C@@H]3C2=O)cc1,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(N2C(=O)[C@H]3[C@@H](c4ccco4)c4c(nc([S-])s4)S[C@@H]3C2=O)cc1,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
c1cc(C(=O)[O-])cc(N2[C@H](c3ccc(Cl)cc3Cl)C(C(=O)C3CC3)=C([O-])C2=O)c1,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
c1cc(Cl)c(Cl)cc1[C@H]1C(C(=O)C2CC2)=C([O-])C(=O)N1c1cc(C(=O)[O-])ccc1Cl,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
CS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc([O-])nn2)cc1,0.6,0,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC([O-])=NS2(=O)=O)cc1)C(=O)N
C[C@@H]1CC[C@@H](C(=O)N)CN1C(=O)N1CC[C@@](C)(C(=O)[O-])C1,0.6,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
COc1cc(/C=C2\C([O-])=NC(=O)NC2=O)cc(Br)c1OCc1ccc([N+](=O)[O-])cc1,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCSc1nnc(N2[C@H](c3cccc(O)c3)C(C(=O)c3cc4ccccc4o3)=C([O-])C2=O)s1,0.6,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
CCc1nc2c(C)cc(C)nc2n1Cc1ccc2c(c1)CCN2Cc1cc(Cl)c(Cl)cc1C(=O)[O-],0.6,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
Cc1cccc(OC[C@@H](CSc2nnc(-c3ccc(OC)cc3)n2C2CCCCC2)O)c1,0.6,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
Cc1ccc(C)c(N2CCN(c3ccnc(SCC(=O)NCCC4=CCCCC4)n3)CC2)c1,0.6,0,c1cc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
Cc1cc(C)n(-c2nc(N(Nc3ccc(OC)cc3)N3CCCCC3)c3c(-c4ccccc4)csc3n2)n1,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CNC(=O)[C@H]1CCCN1c1ccc(Cl)c(C(=O)[O-])n1,0.6,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CC[C@H]1CO[C@@H](C)CN1C(=O)NC1(C(=O)[O-])CCCCC1,0.6,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
CC1(C)C(=O)N2c3ccccc3[C@](C[C@@H](C(=O)[O-])n3cnc4ccccc4c3=O)(O)[C@@H]2[NH2+]1,0.6,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
CC1(C)C(=O)N2c3ccccc3[C@](C[C@@H](C(=O)[O-])n3cnc4ccccc4c3=O)(O)[C@H]2[NH2+]1,0.6,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
Cc1ccc(/C=C\S(=O)(=O)[N-]c2ccc(CC(=O)NC(C)C)cc2)cc1,0.6,0,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC([O-])=NS2(=O)=O)cc1)C(=O)N
c1ccc2c(c1)C(C(=O)N[C@@H](CC(=O)[O-])c1ccc(Cl)cc1)c1ccccc1O2,0.6,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(CCCO)[C@@H]2c2ccc(C(C)(C)C)cc2)o1,0.6,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCN(CC)S(=O)(=O)c1cc(C)ccc1N/C(=N/c1cccnc1)[S-],0.6,0,c1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)cc1
Cc1ccc2c(c1)sc(N1[C@@H](c3ccc(C(C)C)cc3)C(C(=O)c3ccco3)=C([O-])C1=O)n2,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc2c(c1)sc(N1[C@H](c3ccc(C(C)C)cc3)C(C(=O)c3ccco3)=C([O-])C1=O)n2,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC[C@@]1(C)C(=O)N(/N=C/c2c(C)nn(Cc3c(Cl)cccc3Cl)c2SCC(=O)[O-])C(=O)N1,0.6,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
CCSc1nnc(N2[C@H](c3cccs3)C(C(=O)c3ccc(OCC(C)C)cc3)=C([O-])C2=O)s1,0.6,0,C/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
Cc1ccc(C2=NN3[C@@H](C2)c2cc(Br)ccc2O[C@@H]3c2ccc(OC)c(OC)c2C(=O)[O-])o1,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCSc1nnc(N2[C@@H](c3ccc(N(C)C)cc3)C(C(=O)c3ccc4c(c3)C[C@@H](C)O4)=C([O-])C2=O)s1,0.6,0,COc1ccc2cc([O-])c(N3CC(=O)NS3(=O)=O)cc2c1
CS(=O)(=O)[N-]c1ccccc1[N-]S(=O)(=O)c1ccc(Cl)nc1,0.6,0,c1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)cc1
c1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)oc1/C=C\c1c([N+](=O)[O-])c(=O)[nH]c([O-])n1,0.6,0,C/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
c1ccc(N2C(=O)/C(=C\c3cn(Cc4ccc(F)cc4Cl)c4c3cccc4)N=C2[S-])cc1,0.6,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
Cc1ccc(C)c(CSCCc2c(C)nc(SCc3ccc(OC)c([N+](=O)[O-])c3)[nH]c2=O)c1,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCCN(CCC)/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@H](c3ccc(C(C)C)cc3)N12,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1cc(=O)c([C@H](c2ccc(N(C)C)cc2Cl)c2c([O-])cc(C)[nH]c2=O)c([O-])[nH]1,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
c1cc(C(=O)[O-])cc(N2[C@@H](c3cccc(Cl)c3Cl)C(C(=O)C3CC3)=C([O-])C2=O)c1,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
C[C@H]1[C@H]2[C@H](CC(C)C)NC(=O)[C@]2(C(=O)CCC(=O)[O-])[C@H](/C=C(\C)CCC(=O)[O-])C=C1C,0.6,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
CCOC(=O)C1=C(C)Nc2ccccc2[N-]/C1=N\S(=O)(=O)c1ccc(Cl)cc1,0.6,0,c1ccc2c(c1)[nH]c([C@H](Cc1ccc([C@@H]3CC([O-])=NS3(=O)=O)c(F)c1)NS(=O)(=O)c1cccc(F)c1)n2
Cc1cc(-n2c(C)cc(/C=C3/C([O-])=NC(=O)N(Cc4ccccc4)C3=O)c2C)cc(C)c1Br,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
Cc1ccc(N([C@@H](c2ccc(OC)cc2)C(=O)NC(C)(C)C)C(=O)CCC(=O)Nc2cc(C)on2)c(C)c1,0.6,0,COc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)cc2c1
CCOc1cc([C@H]2C(C(=O)Nc3ccccc3OC)=C(C)Nc3n2nnn3)ccc1OCc1ccccc1C,0.6,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3nc4c(C)cc(C)cc4s3)[C@@H]2c2ccc(C(C)C)cc2)o1,0.6,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCO/C([O-])=C1C(=N/c2ccc(Cl)cc2)/S/C(=C/c2cc(C)n(-c3cccc(C)c3C)c2C)C/1=O,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCOC(=O)C1=C(C)N=C2N([C@H]1c1ccc(OC)cc1OC)C(C=C([O-])[O-])=CS2,0.6,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1cc2c(cc1Br)/C(=C1/C(=O)N(CC(=O)[O-])C(=S)S1)C(=O)N2CC(=O)[O-],0.6,0,c1ccc(CCN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
Cc1c(CCC(=O)[O-])c([O-])nc(S[C@H](C)C(=O)N[C@H]2CCCc3c2cccc3)n1,0.6,0,CC1(C)SC[C@@H](CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1
CCSc1nnc(N2[C@H](c3ccc(C)cc3)C(C(=O)c3ccc(Cl)cc3)=C([O-])C2=O)s1,0.6,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1cc(O)c(Br)cc1/C=C1/C(=O)N([C@@H](CCC(=O)[O-])C(=O)[O-])C(=S)S1,0.6,0,c1ccc(NC(=O)N2CCC(COc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
Cc1c(CCC(=O)[O-])c([O-])nc(S[C@@H](C)C(=O)N[C@@H]2CCCc3c2cccc3)n1,0.6,0,CC1(C)SC[C@@H](CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1
Cc1ccccc1-n1c2c(cn1)[C@@]1(CC(=O)N2)c2c(cccc2Cl)N(CC=C)C1=O,0.6,0,c1cc(-c2ccc(CN3CC(=O)NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
Cc1ccc(C)c([C@H]2C(C(=O)c3ccccc3F)=C([O-])C(=O)N2c2cccc(C(=O)[O-])c2)c1,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3cc(C(=O)[O-])ccc3Cl)[C@H]2c2ccc(F)cc2)cc1,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
Cc1ccccc1[C@H]1C(C(=O)c2ccccc2F)=C([O-])C(=O)N1c1cc(C(=O)[O-])ccc1Cl,0.6,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
C[C@@H](C(=O)[O-])Oc1ccc(/C=C2/C([O-])=NC(=O)N(c3ccc(Cl)cc3Cl)C2=O)cc1OC,0.6,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
