Molècula,Tanimoto,És Actiu,Actiu més semblant
c1cc2c(cc1C(=O)[O-])nc(SCC(=O)N1CCCc3c1ccc([N+](=O)[O-])c3)n(CCO)c2=O,0.5591623036649215,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCn1cc([N-]S(=O)(=O)c2cc(N)ccc2F)ccc1=O,0.5591506572295247,0,c1ccc(CCCc2cnc([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1
CCC1=C(C(=O)OC)[C@H](c2cccc(C)c2)N2C(/C=C(\[O-])Nc3ccc(C)cc3)=CSC2=N1,0.5591296121097445,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC[C@@H](C(=O)[O-])Oc1ccc(/C=C2\C(=O)N=C([N-]c3cc(C)ccc3O)S2)cc1OCC,0.5591016548463357,0,CC1(C)SC[C@@H](CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1
CCC1=C(C(=O)OC)[C@H](c2ccccc2)N2C(/C=C(\[O-])N3CCC(Cc4ccccc4)CC3)=CSC2=N1,0.559047619047619,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
C[C@H](C(=O)Nc1cccc(C#N)c1)OC(=O)c1ccc(F)c(S(=O)(=O)[N-]c2ccc(OC)cc2)c1,0.5589887640449438,0,c1ccc(CCCc2cnc([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1
C[C@H](Cn1cc(/C=C(C#N)/C([O-])=N/c2nc3ccccc3s2)c2c1cccc2)COc1ccccc1,0.5589692765113974,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCc1ccc(/N=C2/C(C(=O)OCC)=C([O-])/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4OC)o3)S2)cc1,0.5589519650655022,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCOC(=O)C1=C(C)N=C2N([C@H]1c1ccc(C(C)C)cc1)C(/C=C(\[O-])NC(C)C)=CS2,0.55893536121673,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1=C(C(=O)OC(C)C)[C@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])NCC(C)C)=CSC2=N1,0.5589066918001885,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(C(=O)[O-])cc1[N-]C1=NC(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,0.5589041095890411,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCOc1cc(/C=C2\C(=O)N=C([N-]c3ccc(F)cc3)S2)ccc1O[C@H](C)C(=O)[O-],0.5588235294117647,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
CC1=C(C(=O)OCC=C)[C@H](c2cccc([N+](=O)[O-])c2)N2C(C=C([O-])[O-])=CSC2=N1,0.5587958607714016,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(C)c(N[C@@H](C(Cl)(Cl)Cl)NC(=O)c2ccccc2C)c1,0.5587786259541985,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
c1ccc2c(c1)c(/C=C(C#N)\C([O-])=N\c1ncc(Cc3ccc(Cl)cc3Cl)s1)c[nH]2,0.558736426456071,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOC(=O)C1=C(C(F)(F)F)N=C2N([C@H]1c1cc(OC)cc(OC)c1)C(C=C([O-])[O-])=CS2,0.5587188612099644,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCn1cc(C(=O)N[C@@H](C)C(=O)N[C@@H](C)P(=O)([O-])[O-])c(=O)c2c1nc(C)cc2,0.558679706601467,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3nc(C)c(C)s3)[C@H]2c2ccc(Cl)c(Cl)c2)cc1,0.5586446568201564,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1ccc2c(c1)cccc2N1[C@@H](c2ccc(-c3ccc(Cl)cc3)o2)NC(=O)C(C#N)=C1[S-],0.55863921217547,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1ccc(Cl)c([C@H](CC(=O)[O-])NC(=O)/C=C/c2ccc(Br)s2)c1,0.5586107091172214,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
C[C@@H](c1ccccc1[N-]S(=O)(=O)C)NC(=O)c1cn(CC=C)c2c1cccc2,0.558601134215501,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC(=O)NS1(=O)=O
Cc1ccccc1[C@H]1CN(Cc2ccc(Cl)cc2)C[C@@H]1CN(C1CCCCC1)C(=O)c1ccc(F)cc1,0.55859375,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
CCc1ccccc1/N=C1/N(c2ccccc2CC)C(=O)/C(=C2\c3cc([N+](=O)[O-])ccc3N=C2[O-])S1,0.5585874799357945,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1ccccc1-n1c(=O)c2ccccc2nc1Sc1ccc(C(=O)NCC(=O)[O-])cc1[N+](=O)[O-],0.5585858585858586,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
CCOc1ccc(/C=C2/C([O-])=C(C(=O)OCC)/C(=N/c3ccc(Cl)cc3)S2)c(OCC)c1,0.5585858585858586,0,c1ccc(CC[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
CCCCCNC(=O)c1csc(CN(CCc2ccc(OC)c(OC)c2)Cc2ccc(C(C)(C)C)cc2)n1,0.55858310626703,0,c1cc(CCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
CCOc1cc(/C=C2\C(=O)N=C([N-]c3cccc(O)c3)S2)ccc1O[C@H](C)C(=O)[O-],0.5585241730279898,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
CCC1=C(C(=O)OC)[C@H](c2ccc(C(C)C)cc2)N2C(/C=C(\[O-])N(C)CC)=CSC2=N1,0.5585156993339676,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCC1=NN(c2ccc(Cl)cc2)C(=O)[C@H]1C/C(=C/c1ccc([N+](=O)[O-])cc1)C(=O)[O-],0.5584795321637427,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1ccc([N-]C2=NC(=O)/C(=C\c3ccc(OCCC(=O)[O-])c(OC)c3)S2)cc1,0.5584756898817346,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
CC(C)c1ccc(S(=O)(=O)N[C@@H](C(=O)[O-])C23C[C@H]4C[C@@H](C2)C[C@H](C4)C3)cc1,0.558408215661104,0,c1ccc(CN(Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)S(=O)(=O)c2ccc(OCC(=O)[O-])cc2)cc1
c1ccc(Cl)c(-c2ccc(/C=C3\C(=O)N=C([N-]c4cc(C(=O)[O-])cc(C(=O)[O-])c4)S3)o2)c1,0.5583333333333333,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1ccc(C(C2=C([O-])C(=O)N(c3nc4c(C)cc(C)cc4s3)[C@H]2c2cccs2)=O)cc1,0.5583266291230893,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1cc([N-]S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)c(F)cc1C(=O)[O-],0.5583250249252243,0,c1ccc(F)c(C[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1
CC(C)[C@H](C(=O)[O-])n1c(=O)c2ccccc2nc1Sc1ccc([N+](=O)[O-])c(C(=O)[O-])c1,0.5583250249252243,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
CCc1cccc(C)c1NC(=O)CSC1=C(C#N)[C@H](c2ccc(Cl)cc2)C2=C([O-])CC(C)(C)CC2=N1,0.5583173996175909,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCN(C)/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)Nc3ccccc3)[C@@H](c3ccccc3Cl)N12,0.5583103764921947,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOc1cc(/C=C2/C(=O)N(C)/C(=N\c3ccc(C(=O)[O-])cc3)S2)cc(Cl)c1OCC=C,0.5583103764921947,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CN(C)c1ccc(/C=C2/C(=O)N(c3c(Cl)cc([N+](=O)[O-])cc3Cl)[C@H](c3ccccc3)[N-]2)cc1,0.5582034830430798,0,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC([O-])=NS2(=O)=O)cc1)c1[nH]c2ccccc2n1
Cc1c(C(=O)C)sc(N2[C@@H](c3ccc(Cl)c(Cl)c3)C(C(c3ccncc3)=O)=C([O-])C2=O)n1,0.5581988105352591,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC[C@@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC(C)C)[C@H](c3ccc(C(C)C)cc3)N12,0.5581835383159887,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(N(c2nc(COC(=O)/C=C/c3ccc(Cl)cc3Cl)cs2)C(=O)C)c(C)c1,0.5581643543223053,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
c1cc(C(F)(F)F)cc(N2C(=S)N/C(=N\c3ccc(Cl)cc3)C23CCCCC3)c1,0.5581613508442776,0,C[C@@H]1C[NH+]=C([C@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1
COc1ccccc1N/C([O-])=C(\C#N)C(=O)c1ccc(SC(F)F)cc1,0.5581395348837209,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)CO[C@@H](C(=O)[O-])C3)sc1
CCOC(=O)CN(CC(F)(F)F)C(=O)c1cc(OC)c(OCCC(C)C)c(Cl)c1,0.5581395348837209,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
Cc1cccc([C@@H]2C(C(=O)OC(C)C)=C(C)N=C3N2C(/C=C(\[O-])NCCC(C)C)=CS3)c1,0.5580736543909348,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCCCN([C@@H](C)c1nc2ccccc2c(=O)n1-c1ccc(C)cc1)C(=O)C1CCCCC1,0.5580608793686584,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
COc1cc(C(=O)[O-])c(NC(=O)c2ccc(SC(F)(F)F)cc2)c(OC)c1OC,0.5580568720379147,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
CC1=C(C(=O)OC)[C@H](c2ccccc2Cl)N2C(/C=C(\[O-])NCc3cccc(F)c3)=CSC2=N1,0.558055805580558,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1=C(C(=O)OC)[C@@H](c2ccccc2Cl)N2C(/C=C(\[O-])NCc3cccc(F)c3)=CSC2=N1,0.558055805580558,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
C=CCN1C(=O)/C(=C\C(=C\c2ccccc2)Cl)S/C1=N\c1ccccc1C(=O)[O-],0.5580110497237569,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCSc1ccccc1[N-]S(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,0.5579710144927537,0,c1ccc2c(c1)[nH]c([C@H](Cc1ccc([C@@H]3CC([O-])=NS3(=O)=O)c(F)c1)NS(=O)(=O)c1cccc(F)c1)n2
CC1=C(C(=O)OC(C)C)[C@@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])NC(C)C)=CSC2=N1,0.5579641847313855,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1=C(C(=O)OCc2ccccc2)[C@@H](c2ccc(C(C)C)cc2)N2C(/C=C(\[O-])NCC(C)C)=CSC2=N1,0.5579641847313855,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CNC(=O)c1ccccc1[N-]S(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,0.5579514824797843,0,c1ccc2c(c1)[nH]c([C@H](Cc1ccc([C@@H]3CC([O-])=NS3(=O)=O)c(F)c1)NS(=O)(=O)c1cccc(F)c1)n2
c1cc(N)nc(C(=O)N2CCN(CCO)CC2)c1Cl,0.557909604519774,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1ccccc1-n1c(=O)c2c3c(sc2nc1SCC(=O)c1ccccc1)C[C@@H](C(C)(C)C)CC3,0.5579044117647058,0,c1ccc(CC[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
Cc1c(C(=O)OCC=C)sc(N2[C@@H](c3ccc(F)cc3)C(C(=O)c3ccc(F)cc3)=C([O-])C2=O)n1,0.5579036348267118,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1c(NC(=O)CN2CCN(CC/N=C/C3=C([O-])C[C@@H](c4ccccc4)CC3=O)CC2)cccc1Cl,0.5578947368421052,0,c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O
Cc1c(NC(=O)CN2CCN(CC/N=C/C3=C([O-])C[C@H](c4ccccc4)CC3=O)CC2)cccc1Cl,0.5578947368421052,0,c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O
CC[C@@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OCC)[C@H](c3ccc(C(C)C)cc3)N12,0.5578747628083491,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC[C@@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OCC)[C@@H](c3ccc(C(C)C)cc3)N12,0.5578747628083491,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOC(=O)C1=C(C)Nc2ccccc2[N-]/C1=N\S(=O)(=O)c1ccc(Cl)cc1,0.5578583765112263,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
CCC1=C(C(=O)OC)[C@@H](c2ccc(C)cc2)N2C(/C=C(\[O-])N3CCC[C@H](C(=O)OCC)C3)=CSC2=N1,0.5578551269990593,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCC1=C(C(=O)OC)[C@@H](c2ccc(C)cc2)N2C(/C=C(\[O-])N3CCC[C@@H](C(=O)OCC)C3)=CSC2=N1,0.5578551269990593,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOC(=O)CCn1c2cc(C)cc(C)c2s/c1=N\C(=O)c1ccc(C(C)(C)C)cc1,0.557847533632287,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)Nc3ccc(C)c(F)c3)n2N)c1,0.5578291814946619,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
Cn1cc(NC(=O)CC2(C(=O)[O-])CCCC2)ccc1=O,0.5578034682080925,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
CCOC(=O)C1CCN(/C([O-])=C/C2=CSC3=NC(C)=C(C(=O)OCCOC)[C@H](c4ccccc4)N23)CC1,0.5577464788732395,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1c(CCC(=O)Nc2ccccc2[N-]S(=O)(=O)C)c(=O)[nH]c(N2CCOCC2)n1,0.5577130528586839,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
Cc1ccc(SCC(=O)N[C@@H](CC(=O)[O-])c2ccc(F)cc2)cc1C,0.5576923076923077,0,c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1
CCN(CC)c1ccc(/C=C2\C(=O)N(C)/C(=N\c3cccc(C(=O)[O-])c3)S2)c(OC)c1,0.5576923076923077,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
C/C(=N\Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)[N-]c1ccccc1Cl)CCc1ccc2c(c1)OCO2,0.5576748410535877,0,c1cc([N-]S(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1-c1c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s1
CCc1c(C)sc2c1c(=O)n(-c1cccc(C)c1C)c(SCc1cc(C(=O)C)ccc1OCC)n2,0.5576748410535877,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
COc1ccc([C@H]2CC(c3ccc(OC)cc3)=NN2/C([O-])=C/Sc2ccc(Cl)cc2)cc1,0.55767397521449,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC[C@@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@H](c3ccc(C(C)C)cc3)N12,0.55767397521449,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC[C@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@H](c3ccc(C(C)C)cc3)N12,0.55767397521449,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC[C@@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@@H](c3ccc(C(C)C)cc3)N12,0.55767397521449,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc([C@@H]2C(C(=O)c3ccc(Br)cc3)=C([O-])C(=O)N2)o1,0.5576730190571715,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC(C)CCNC(=O)[C@H](c1ccc(Cl)cc1)N(CCOC)C(=O)CCC(=O)Nc1nccs1,0.5575916230366492,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1c(C(=O)C2=C([O-])C(=O)N(c3nc(C)c(C(=O)C)s3)[C@H]2c2cccc3c2cccc3)sc(C)n1,0.557570977917981,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
COc1cc([C@@H]2NC(=O)C(C#N)=C([S-])N2c2cccc3c2cccc3)ccc1OCc1ccccc1,0.557570262919311,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1=C(C(=O)OC(C)C)[C@H](c2ccc(C(C)C)cc2)N2C(/C=C(\[O-])N[C@@H](C)c3ccccc3)=CSC2=N1,0.5575471698113208,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCc1ccc(/N=C2/C(C(=O)OCC)=C([O-])/C(=C/c3cc(Cl)cc(Cl)c3OC)S2)cc1,0.5575396825396826,0,c1ccc(CC[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
CCCCCC(=O)N1CCN(CCN(Cc2ccc(F)cc2)C(=O)CCCCC)CC1,0.5575396825396826,0,CCO[C@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)[O-]
CCN(CC)/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OCCOC)[C@H](c3cccc(Cl)c3)N12,0.5575139146567718,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCO/C(=C1/[C@@H](c2cccc(Cl)c2Cl)C(C(=O)OC)=C(C)N=C1COCCNC(N)=S)[O-],0.5575129533678757,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
COc1ccc(Cl)cc1N1C[C@@H](C(=O)Nc2c(C(=O)[O-])cc(OC)c(OC)c2OC)CC1=O,0.5575027382256298,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
COc1ccc(Cl)cc1N1C[C@H](C(=O)Nc2c(C(=O)[O-])cc(OC)c(OC)c2OC)CC1=O,0.5575027382256298,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
CC1=C(C(=O)OCC=C)[C@@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])NCC(C)C)=CSC2=N1,0.5574387947269304,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1c2c(N)nc(SCC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)nc2sc1C(=O)[O-],0.5574257425742575,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1cccc(OCCCn2cc(/C=C(C#N)/C([O-])=N/c3nc4ccccc4s3)c3c2cccc3)c1,0.5574257425742575,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cccc(C(=O)Oc2ccc([C@@H](c3c(=O)[nH]c(=S)[nH]c3[O-])c3c([O-])[nH]c(=S)nc3[O-])cc2)c1,0.5574193548387096,0,CCCCCc1c(C(=O)[O-])c(O)cc2c1Oc1cc(OC)cc(C(=O)CCCC)c1C(=O)O2
C[C@H](CCCC(C)C)[C@@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@H]2CC[C@@H]2[C@]1(C)CC[C@H](OC(=O)C(F)(F)F)C2,0.55741127348643,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
COc1ccccc1C1(NC(=O)[C@@H]2[C@H]3C[C@@H]([C@@H]2C(=O)[O-])C=C3)CC1,0.557396449704142,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
Cc1ccc(N2[C@@H](C)C=C(C(=O)CSc3nc([O-])c(CCC(=O)[O-])nn3)[C@@H]2C)cc1C,0.5573770491803278,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccsc1[C@@H]1C(C(=O)c2ccco2)=C([O-])C(=O)N1c1nc2ccc(C(=O)[O-])cc2s1,0.5573770491803278,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC[C@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC(C)C)[C@H](c3cccc(Cl)c3)N12,0.5573159366262814,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1cc(Cl)c([C@@H]([C@@H](C#N)C(=O)[O-])[C@H](C#N)C(=O)[O-])c(Cl)c1,0.5572916666666666,0,c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O
Cc1c(N/N=C(/[C@H](C)c2ccc(Cl)cc2Cl)C(=O)C)cccc1Cl,0.5572755417956656,0,c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O
Cc1cc([O-])c(C(c2cc(OC)c(OC)cc2OC)c2c([O-])cc(C)[nH]c2=O)c(=O)[nH]1,0.5572715572715573,0,CCCCCc1c(C(=O)[O-])c(O)cc2c1Oc1cc(OC)cc(C(=O)CCCC)c1C(=O)O2
Cc1cc([O-])c(C(c2cc(OC)c(OC)cc2OC)c2c([O-])cc(C)[nH]c2=O)c(=O)[nH]1,0.5572715572715573,0,CCCCCc1c(C(=O)[O-])c(O)cc2c1Oc1cc(OC)cc(C(=O)CCCC)c1C(=O)O2
CCOc1ccc(/N=C2/C(C(=O)OCC)=C([O-])/C(=C/c3cc(Cl)cc(Cl)c3OCC)S2)cc1,0.5572666025024061,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
