,Molècula,Tanimoto,És Actiu,Actiu més semblant
",0.6467780429594272,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
3629,"C[C@@H](C(=O)[O-])S(=O)(=O)[N-]c1cccc(c1n1cccn1)Cl	ZINC49050387
",0.6467780429594272,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
3630,"CC[C@H](C)N/C(=C/c1csc2=NC(=C([C@H](n12)c1ccc(cc1C)C)C(=O)OCc1ccccc1)C)/[O-]	ZINC36063577
",0.6467391304347826,0,"C[C@@H]1C[NH+]=C(N1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)C(F)(F)F	CHEMBL253065
"
3631,"CC[C@H](C)N/C(=C/c1csc2=NC(=C([C@H](n12)c1cc(ccc1C)C)C(=O)OCC)c1ccccc1)/[O-]	ZINC35705089
",0.6467391304347826,0,"C[C@@H]1C[NH+]=C(N1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)C(F)(F)F	CHEMBL253065
"
3632,"CC[C@H](C)N/C(=C/c1csc2=NC(=C([C@@H](n12)c1ccc(cc1C)C)C(=O)OCc1ccccc1)C)/[O-]	ZINC36063573
",0.6467391304347826,0,"C[C@@H]1C[NH+]=C(N1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)C(F)(F)F	CHEMBL253065
"
3633,"Cc1ccc(c(c1)C)[C@@H]1C(=C(N=c2n1c(cs2)/C=C(\[O-])/NCC(C)C)C)C(=O)OCc1ccccc1	ZINC36063553
",0.6467391304347826,0,"C[C@@H]1C[NH+]=C(N1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)C(F)(F)F	CHEMBL253065
"
3634,"CCCCCCOc1ccc(cc1OC)/C=C(/C#N)\C(=N\c1nc2ccc(cc2s1)[N+](=O)[O-])\[O-]	ZINC40859457
",0.6467236467236467,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3635,"CC[C@@H](C)Oc1c(cc(cc1Cl)/C=C\1/C(=O)N=C(S1)[N-]c1ccc(c(c1)Cl)Cl)OC	ZINC09973252
",0.6466876971608833,0,"CCCC/C(=C/Cn1c(=O)[nH]c(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
3636,"CCCOc1cccc(c1)c1nc2c3c4c(sc3nc([O-])n2n1)C[C@@H](CC4)C(C)(C)C	ZINC27516889
",0.6466049382716049,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3637,"CCCOc1cccc(c1)c1nc2c3c4c(sc3nc([O-])n2n1)C[C@H](CC4)C(C)(C)C	ZINC27516890
",0.6466049382716049,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3638,"COc1ccc(cc1F)C(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)F)CCCN1CCOCC1)[O-]	ZINC16729136
",0.6464497041420119,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3639,"Cc1c(c(=O)n(c(c1/N=N/c1cc(ccc1Cl)S(=O)(=O)[O-])[O-])CCO)C#N	ZINC19823347
",0.6464088397790055,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NC(=O)CC(=O)[O-]	CHEMBL215335
"
3640,"C[C@@H]1Cc2cc(ccc2O1)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(cc1)OCC=C)C[C@@H]1CCCO1)[O-]	ZINC38256555
",0.6463932107496464,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
3641,"CCOC(=O)C1=C(N=c2n([C@H]1c1ccc(cc1OC)OC)c(cs2)C=C([O-])[O-])C	ZINC36048604
",0.6463815789473685,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3642,"CCC1=C([C@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(cc(c1)OC)OC)C(=O)OC	ZINC36048686
",0.6463815789473685,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3643,"CCC1=C([C@@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(cc(c1)OC)OC)C(=O)OC	ZINC36048685
",0.6463815789473685,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3644,"CCC1=C([C@@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(ccc1OC)OC)C(=O)OC	ZINC36048699
",0.6463815789473685,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3645,"Cc1cc2c(cc1Cl)C(=O)/C(=C/c1ccc(c(c1)OC)OC(=O)c1ccc(cc1)OCC=C)/O2	ZINC40135905
",0.6463768115942029,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3646,"Cc1cc(nc(n1)[N-]S(=O)(=O)c1ccc(cc1)NC(=O)C(=O)c1c2ccccc2[nH]c1[O-])C	ZINC39556043
",0.6463068181818182,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
3647,"COc1ccc(cc1OC)CCn1c(cs/c/1=N\c1ccc(cc1)F)c1ccc(cc1)Br	ZINC12371324
",0.6462882096069869,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
3648,"C/C(=C\c1ccccc1)/C=C/1\C(=O)N(C(=S)S1)[C@@H](CCC(=O)[O-])C(=O)[O-]	ZINC02433626
",0.6462093862815884,0,"CCO[C@H](Cc1ccc(cc1)NC(=O)CCCC[C@@H]1CCSS1)C(=O)[O-]	CHEMBL564439
"
3649,"CCSc1nnc(s1)N1[C@@H](C(=C(C1=O)[O-])C(=O)c1ccc(cc1)OCC(C)C)c1cccs1	ZINC40000098
",0.6461538461538462,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
3650,"CC1=C([C@H](n2c(csc2=N1)C=C([O-])[O-])c1ccc(cc1)Cl)C(=O)OCCOC	ZINC36048654
",0.6461538461538462,0,"c1ccc(cc1)CNC(=O)c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL261108
"
3651,"Cc1cc(ccc1C(=O)C1=C(C(=O)N([C@@H]1c1ccc(c(c1)OC)OC)CCN1CCOCC1)[O-])OCC=C	ZINC24081263
",0.6461538461538462,0,"c1ccc(cc1)c1cnc([nH]1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253282
"
3652,"CCN(CC)C(=O)C1=C(N=c2n([C@@H]1c1ccccc1Cl)c(cs2)/C=C(\[O-])/Nc1ccc(cc1)F)C	ZINC35693510
",0.6461538461538462,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
3653,"CCc1ccc(cc1)/N=C\1/C(=C([O-])/C(=C/c2cc(c(cc2C)OC)C(C)C)/S1)C(=O)OCC	ZINC59364758
",0.6461318051575932,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
3654,"c1cc(nc(c1)NC(=O)c1ccc[nH]c1=O)C#CCCO	ZINC37550475
",0.6460807600950119,0,"COc1ccc2cc(c(cc2c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL592291
"
3655,"c1ccc2c(c1)CC[C@H](C(=N2)O)Sc1nc(c(nn1)CCC(=O)[O-])[O-]	ZINC20724544
",0.6460348162475822,0,"c1cc(cnc1)C[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
3656,"Cc1ccc(cc1C)N1C(=O)[C@H](SC1=O)CC(=O)Nc1cc(ccc1C(=O)[O-])C(=O)[O-]	ZINC16923853
",0.6460317460317461,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3657,"CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244148
",0.6460032626427407,1,"c1cc(cc(c1)[N-]S(=O)(=O)c1ccc(cc1)F)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL397255
"
3658,"Cc1ccc(cc1)N(C(=S)NCC(=C)C)/N=C/C1=C(CCCCC1)Cl	ZINC05543954
",0.646,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
3659,"Cc1cc(c(c(c1)C)[C@@]1(C[C@H](C1)/C(=N\O)/c1cc2cc(ccc2o1)Br)C)C	ZINC15230129
",0.6459510357815442,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
3660,"c1cc(cc(c1)n1c(c(n(c1=O)C1CC1)[O-])[O-])[N-]S(=O)(=O)c1cccs1	ZINC47251737
",0.6459143968871596,0,"c1ccc(cc1)CCN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140120
"
3661,"Cc1ccc(cc1)NC(=S)Nc1cc(ccc1N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2)C(=O)N1CCCC1	ZINC20682482
",0.6458885941644562,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)C1CCCC1)OCC(=O)[O-]	CHEMBL282372
"
3662,"CCOc1cc(ccc1O[C@H](C)C(=O)[O-])/C=C/1\C(=O)N=C(S1)[N-]c1ccc(cc1)C(=O)C	ZINC16917829
",0.6458635703918723,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
3663,"CC[C@H](C(=O)[O-])Oc1ccc(cc1OC)/C=C/1\C(=O)N=C(S1)[N-]c1cccc(c1)C(=O)C	ZINC16913238
",0.6458635703918723,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
3664,"CC[C@@H](C(=O)[O-])Oc1ccc(cc1OC)/C=C/1\C(=O)N=C(S1)[N-]c1cccc(c1)C(=O)C	ZINC16913242
",0.6458635703918723,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
3665,"Cc1ccc(c(c1)NC(=O)CSC1=NC2(CCCCC2)Nc2c1cccc2)C	ZINC06902032
",0.6458333333333334,0,"CCCCc1c(c2ccccc2o1)[C@H](c1ccc(cc1)c1ccc(cc1)O)O	CHEMBL280647
"
3666,"c1ccc(c(c1)[C@H](CC(=O)[O-])NC(=O)/C=C/c1ccc(s1)Br)Cl	ZINC13173473
",0.6457023060796646,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
3667,"CCCCCc1ccc(cc1)C(=O)N(CCCOC)CC(=O)N(Cc1ccc(cc1)F)Cc1cccs1	ZINC33689372
",0.645679012345679,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL25243
"
3668,"CCCC/C=C/CCN1C(=O)[C@H]2[C@@H](N[C@@]([C@@H]2C1=O)(Cc1ccc(cc1)[N+](=O)[O-])C(=O)[O-])c1nccs1	ZINC43218336
",0.6456009913258984,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
3669,"CCCSc1nnc(s1)/N=C(\[O-])/C(=C/c1ccc(o1)c1ccc(cc1)Br)/C#N	ZINC39998159
",0.6455479452054794,0,"c1cc(cc(c1)F)NC(=O)c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL261362
"
3670,"Cc1ccc(cc1)OCCNC(=O)c1ccc(c(c1)Cl)[N-]S(=O)(=O)C	ZINC38754572
",0.6455445544554456,0,"c1cc(cnc1)C[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
3671,"C[C@H](CC(=O)NCCS(=O)(=O)[N-]c1ccccc1)c1ccccc1	ZINC62216132
",0.6455445544554456,0,"COC(=O)CCc1ccc2c(c1)C(=CC(=O)C2=O)c1ccccc1	CHEMBL58848
"
3672,"CCc1c(c([nH]c1Cc1c(c(c([nH]1)CC1=N[C@@H](C(=C1CC)C)C(=O)[O-])CC)CC)C(=O)[O-])C	ZINC39947832
",0.6454802259887006,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
3673,"CCc1c(c([nH]c1Cc1c(c(c([nH]1)CC1=N[C@H](C(=C1CC)C)C(=O)[O-])CC)CC)C(=O)[O-])C	ZINC39947833
",0.6454802259887006,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
3674,"c1c(ccc(c1)/C=C\1/C(=C(CCC1)C(=O)C(F)(F)F)[O-])/C=C\1/C(=C(CCC1)C(=O)C(F)(F)F)[O-]	ZINC43463871
",0.6454545454545455,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3675,"CCO/C(=C\1/C(=NC(=N[C@@H]1c1ccc(cc1)SC)SCc1ccc(cc1)C(=O)[O-])C)/[O-]	ZINC58961717
",0.6454545454545455,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3676,"CCO/C(=C\1/C(=NC(=N[C@H]1c1ccc(cc1)SC)SCc1ccc(cc1)C(=O)[O-])C)/[O-]	ZINC58961720
",0.6454545454545455,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3677,"C[C@@H](CC(=O)N(CC(=O)N1c2ccccc2n2cccc2[C@H]1c1ccc(cc1)F)C(C)C)CC(C)(C)C	ZINC35230525
",0.6454545454545455,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
3678,"Cc1cccc(c1NC(=O)CSc1nc2cc(ccc2c(=O)n1CCCOC)C(=O)[O-])C(=O)[O-]	ZINC13274522
",0.6453900709219859,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
3679,"Cc1cccc(c1)NC(=S)c1c(c2c3n1nc(n3CCCC2)c1ccc(cc1)Br)c1ccccc1	ZINC02258187
",0.6453900709219859,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])c1ccccc1	CHEMBL562468
"
3680,"Cc1ccc(cc1)S(=O)(=O)c1c(nc([n-]1)c1ccccc1)SCC(=O)NCCC(C)C	ZINC12252526
",0.6453576864535768,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3681,"CC1=C([C@@H](n2c(csc2=N1)/C=C(\[O-])/NCc1ccccc1)c1ccc(cc1)C(C)C)C(=O)OC(C)C	ZINC36071754
",0.6453333333333333,0,"Cc1cc(ccc1N1CC(=NS1(=O)=O)[O-])C[C@@H](c1[nH]c2ccccc2n1)NS(=O)(=O)c1ccccc1	CHEMBL592245
"
3682,"Cc1cccc(c1)Oc1c(=O)c2ccc(cc2oc1C(F)(F)F)OC(=O)/C=C/c1ccc(cc1)OC	ZINC01790975
",0.6453333333333333,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O[C@H](c1ccccc1)C(=O)[O-]	CHEMBL24384
"
3683,"CC[NH+](CC)c1ccc(cc1)/C=C/1\C(=O)c2c(cc3c(c2O1)CN(CO3)CCc1ccc(c(c1)OC)OC)C	ZINC62993072
",0.645320197044335,0,"c1ccc(cc1)Cc1cnc([nH]1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL404319
"
3684,"Cc1c(c(=O)n(c(c1C(=O)c1ccccc1Br)[O-])CCc1ccc(cc1)OC)C#N	ZINC38624559
",0.6452648475120385,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
3685,"Cc1ccccc1NC(=O)C1=C(N=c2n([C@H]1c1ccc(cc1)Cl)c(cs2)/C=C(\[O-])/NCC(C)C)C	ZINC36072116
",0.6452513966480447,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
3686,"CC(C)[C@@H](C(=O)[O-])n1c(nnc1SCc1ccccc1C(F)(F)F)c1cccs1	ZINC13271920
",0.6452145214521452,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3687,"C=CCCN1C(=O)[C@H]2[C@H](N[C@@]([C@@H]2C1=O)(Cc1ccccc1)C(=O)[O-])c1ccc(c(c1)[N+](=O)[O-])Cl	ZINC33905881
",0.6452074391988555,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
3688,"CCSc1nnc(s1)N1[C@H](C(=C(C1=O)[O-])C(=O)c1ccc2c(c1)OCCO2)c1ccc(cc1)Cl	ZINC40000395
",0.6451612903225806,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3689,"CS(=O)(=O)[N-]c1ccc(cc1C(=O)Nc1ccc(nc1)NC(=O)C1CC1)F	ZINC66841885
",0.6451612903225806,0,"COc1cccc(c1)C[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
3690,"CCCSc1nnc(s1)/N=C(/C(=C/c1ccc(o1)c1ccc(cc1)Br)/C#N)\O	ZINC39998159
",0.6450511945392492,0,"c1ccc(cc1)CNC(=O)c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL261108
"
3691,"CC(C)Cc1nnc(s1)/N=C(\[O-])/c1c(=O)c2ccccc2n(c1[O-])CC=C	ZINC05444161
",0.6449912126537786,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NC(=O)CC(=O)[O-]	CHEMBL215335
"
3692,"Cn1c(nnc1SCC(=O)c1ccc(cc1)Cl)c1ccc(nc1)Cl	ZINC02565150
",0.6449704142011834,0,"COC(=O)CCc1ccc2c(c1)C(=CC(=O)C2=O)c1ccccc1	CHEMBL58848
"
3693,"Cc1c(c(c2c(n1)c1c3c(c(nc1o2)c1ccoc1)COC(C3)(C)C)c1ccc(cc1)Br)C(=O)[O-]	ZINC00718985
",0.6449375866851595,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
3694,"CC[C@H](C)c1ccc(cc1)OCCCn1c2ccccc2nc1CCCCCNC(=O)C(=C)C	ZINC40219819
",0.6448979591836734,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
3695,"CCCOc1ccc(cc1OCC)[C@@H]1C(=C(C(=O)N1CCCOC)[O-])C(=O)c1ccc2c(c1)C[C@@H](O2)C	ZINC09374435
",0.6448019801980198,0,"CCCCCCCCCCCCCCCc1cc(cc(c1C(=O)Oc1cc(c(c(c1)O)C(=O)[O-])C)O)O	CHEMBL1078307
"
3696,"Cc1ccc(o1)[C@@H]1C(=C([O-])C(=O)N1c1nc2c(cc(cc2s1)C)C)C(=O)c1ccc(cc1)Cl	ZINC33628423
",0.644793152639087,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
3697,"c1cc(ccc1[C@H]1C[C@@H]1/C(=N/OCc1ccc(cc1Cl)Cl)/c1ccc(cc1)Br)Cl	ZINC08857101
",0.6447811447811448,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
3698,"Cn1ccnc1Sc1ccc(cc1[N+](=O)[O-])/C=N/Nc1c(c(nc(c1Cl)Cl)C(=O)[O-])Cl	ZINC14360096
",0.6447574334898278,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
3699,"C[C@@H]1CCc2c(sc3c2c(=O)n(c(n3)SCc2c(cco2)C(=O)[O-])CCc2ccc(cc2)F)C1	ZINC13395011
",0.6447368421052632,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3700,"c1cc(ccc1c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@H](CCC(=O)[O-])C(=O)[O-])[N+](=O)[O-]	ZINC02277663
",0.6446945337620579,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
3701,"c1ccc(c(c1)c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@@H](CCC(=O)[O-])C(=O)[O-])[N+](=O)[O-]	ZINC40564504
",0.6446945337620579,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
3702,"c1ccc(c(c1)c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@H](CCC(=O)[O-])C(=O)[O-])[N+](=O)[O-]	ZINC40564508
",0.6446945337620579,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
3703,"Cc1c(cc(n1CCc1ccccc1)C(=O)CN(CCCOC(C)C)C(=O)Cc1ccsc1)C(=O)N	ZINC43254475
",0.6446837146702558,0,"C[C@@H]1C[NH+]=C(N1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)C(F)(F)F	CHEMBL253065
"
3704,"Cc1cc(nc(n1)NC#C)c1c(=O)c2ccccc2n(c1[O-])C	ZINC05730378
",0.6446808510638298,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
3705,"Cc1cc(c(n1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)/C=N/NC(=O)COc1ccc(cc1Cl)Cl	ZINC59248121
",0.644640234948605,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3706,"CCCN(CCC)/C(=C/c1csc2=NC(=C([C@H](n12)c1cccc(c1)OC)C(=O)OC)C)/[O-]	ZINC34923900
",0.644640234948605,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
3707,"c1cc(sc1)C(=O)C1=C(C(=O)N([C@H]1c1ccc(c(c1)Cl)Cl)CCO)[O-]	ZINC40067267
",0.64453125,0,"c1cc(sc1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550462
"
3708,"CCOC(=O)COc1ccc(cc1Cl)/C=C/1\C(=C(/C(=N/c2ccc(cc2)C)/S1)C(=O)OCC)[O-]	ZINC59366086
",0.6445086705202312,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
3709,"CC1=C([C@@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(cc(c1)OC)OC)C(=O)OC	ZINC36048845
",0.6444833625218914,0,"c1cc(cc(c1)F)NC(=O)c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL261362
"
3710,"CCN(CCc1c2ccccc2[nH]c1/C=C/1\C(=O)N=C([O-])N(C1=O)c1ccc(cc1)Cl)C(=S)NC	ZINC09129212
",0.6443514644351465,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
3711,"CCN(CCc1c2ccccc2[nH]c1/C=C/1\C(=NC(=O)N(C1=O)c1ccc(cc1)Cl)[O-])C(=S)NC	ZINC09129212
",0.6443514644351465,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
3712,"CC[C@@H](C)Sc1nc([O-])c2c(n1)N=C1C(=C([O-])CCC1)[C@H]2c1ccc(c(c1)[N+](=O)[O-])O	ZINC35449992
",0.6443381180223285,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
3713,"CCOc1c(c(c2c(nn(c2n1)c1ccc(cc1)C)C)C)CCC(=O)NCc1ccc(cc1)C	ZINC46005847
