,Molècula,Tanimoto,És Actiu,Actiu més semblant
"
2713,"CC(=O)c1ccc(cc1)S(=O)(=O)[N-]c1ccc(cc1)C(=O)N1CCC[C@H]1C(=O)Nc1ccccc1	ZINC23131382
",0.5109634551495017,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
2714,"c1ccc(c(c1)C(=O)C1=C(C(=O)N([C@@H]1c1cccs1)c1nc2ccc(cc2s1)C(=O)[O-])[O-])F	ZINC13218116
",0.5109289617486339,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2715,"Cc1ccc2c(c1)C(=O)N(C2=O)CCCC(=O)N1CCC[C@@H]1C1CCCC1	ZINC56034029
",0.5108790252393386,0,"c1cc(cc(c1)NC1CCOCC1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL394853
"
2716,"CCOc1ccccc1[C@@H]1C(=C(N=C2C1=C(CCC2)[O-])SCC(=O)Nc1cc(ccc1C)Cl)C#N	ZINC02311251
",0.510862409479921,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
2717,"C[C@@H]1CCCC[C@]1(C(=O)[O-])NC(=O)c1cc(ccc1Cl)Br	ZINC41037962
",0.5107832009080591,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
2718,"Cc1c(nc(s1)c1ccccc1)C(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)Cl)CCN1CCOCC1)[O-]	ZINC20219690
",0.510759493670886,0,"c1ccc(cc1)Cc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(c(c1)Br)OCCCC(=O)[O-]	CHEMBL25584
"
2719,"CCOc1cc(cc(c1OCC)OCC)C(=O)NC(=S)Nc1ccc(cc1)C(=O)OC1CCCCC1	ZINC08904181
",0.510759493670886,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O[C@H](c1ccccc1)C(=O)[O-]	CHEMBL24384
"
2720,"C[C@@H](C(=O)[O-])Oc1ccc(cc1)/C=C/1\C(=NC(=S)N(C1=O)c1ccc(cc1)Br)[O-]	ZINC19814515
",0.5107398568019093,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
2721,"CCOc1cc(cc(c1OCC)Cl)/C=C\1/C(=C(/C(=N/c2ccc(cc2)Cl)/S1)C(=O)OCC)[O-]	ZINC59247550
",0.510726643598616,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2722,"CCN(CC)c1ccc(cc1)[C@@H]1C(=C(N=c2n1c(=O)/c(=C\c1ccoc1)/s2)C)C(=O)OCC	ZINC13959703
",0.5107095046854083,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2723,"CC(C)(C)n1c2c(cn1)[C@H]([C@@H]1C(=NC(=O)N1c1cccc(c1)OC)N2)c1cc(c(c(c1OC)O)O)OC	ZINC66091703
",0.5107033639143731,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL25243
"
2724,"CCCCCCC(=O)N(CC(C)C)CC(=O)N(CCc1c[nH]c2c1cccc2)Cc1ccccc1OC	ZINC40368400
",0.5106635071090048,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL24695
"
2725,"C=CCn1c(=O)c(c([O-])[nH]c1=S)C(c1ccc(cc1)Cl)c1c([nH]c(=S)n(c1=O)CC=C)[O-]	ZINC20268856
",0.5106529209621993,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
2726,"C=c1cc([O-])n2c(=NC(=N[C@H]2c2cccnc2)[N-]c2ccc(cc2)F)[nH]1	ZINC54473746
",0.5106382978723404,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2727,"c1ccc(c(c1)c1ccc(o1)/C=C/1\C(=O)N(/C(=N\c2cccc(c2)C(=O)[O-])/S1)C1CCCCC1)Cl	ZINC39866820
",0.5106382978723404,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
2728,"CCOc1ccc(cc1)[C@H](C)NC(=O)c1ccc(c(c1)S(=O)(=O)[N-]c1cccc(c1C)C)Cl	ZINC38755376
",0.510580204778157,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2729,"CCOc1ccc(cc1C)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(cc1)C(C)C)CCCN1CCOCC1)[O-]	ZINC24081003
",0.5105612552806277,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL25243
"
2730,"C/C(=C\c1ccccc1)/CN(C[C@@H]1CCN(CC1)C(=O)[C@@H](c1ccccc1)Cl)C(=O)c1cccs1	ZINC34971939
",0.5105401844532279,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
2731,"CCN1C(=O)/C(=C/c2cn(c3c2cc(cc3)Br)CCOc2ccccc2)/N=C1[S-]	ZINC34930407
",0.5105386416861827,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
2732,"Cc1cc(c(n1c1ccc(cc1)C(=O)[O-])C)/C=C/1\C(=NC(=S)N(C1=O)c1ccc(c(c1)Cl)F)[O-]	ZINC12363193
",0.5105227427019687,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
2733,"c1cc(cc(c1)[N+](=O)[O-])[C@H]1C(=C(C(=O)N1CCCCCC(=O)[O-])[O-])C(=O)c1ccc(cc1)Br	ZINC20129899
",0.5105084745762711,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2734,"CCCOc1ccc(cc1OCC)[C@H]1C(=C([O-])C(=O)N1CCN1CCOCC1)C(=O)c1ccc(cc1)F	ZINC35298284
",0.5105067985166872,0,"c1ccc(cc1)CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Cl	CHEMBL244563
"
2735,"CCc1ccc(cc1)[C@H]1C(=C([O-])C(=O)N1c1nc(c(s1)C(=O)OCC)C)C(=O)c1ccc(c(c1)F)C	ZINC16805433
",0.5105067985166872,0,"c1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)c1csnn1)Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-]	CHEMBL369943
"
2736,"Cc1ccc(c(c1)[N-]C1=NC(=O)/C(=C/c2ccc(cc2Cl)Cl)/S1)C(=O)[O-]	ZINC16933961
",0.5104895104895105,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2737,"Cc1c(cccc1NC(=S)NC(=O)c1ccc(c(c1)[N+](=O)[O-])N1CCCCC1)C(=O)[O-]	ZINC09064674
",0.5104408352668214,0,"CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244148
"
2738,"Cc1ccc(cc1)c1cc(n(n1)[C@H]1CCS(=O)(=O)C1)NC(=O)c1ccccc1Cl	ZINC41025222
",0.5104,0,"c1cc(cnc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL214378
"
2739,"Cc1cc(ccc1Br)S(=O)(=O)[N-]c1ccccc1n1c(cc(n1)C)C	ZINC31535297
",0.5103884372177055,0,"c1cc(sc1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550462
"
2740,"CC(C)(C)c1ccc(cc1)/C=N/N=C/1\N(C(=O)/C(=C/c2cc(c(c(c2)OC)O)OC)/S1)Cc1ccco1	ZINC47137729
",0.5103280680437424,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL25243
"
2741,"c1ccc2c(c1)OC[C@@H](O2)CNC(=O)c1ccc(cc1)NC(=S)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2	ZINC20683213
",0.5103189493433395,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
2742,"c1ccc(c(c1)Cn1c2c(sc(=S)n2c2ccccc2c1=O)c1cccc(c1)C(F)(F)F)Cl	ZINC32975133
",0.5102880658436214,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2743,"COc1cc(cc2c1OCO2)[C@@H]1C(=C(C(=O)N1c1cc(ccc1Cl)C(=O)[O-])[O-])C(=O)c1ccco1	ZINC13214899
",0.5102175346077785,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
2744,"Cc1ccc(cc1)[C@H]1C(=C(C(=O)N1c1nc2ccc(cc2s1)C(=O)[O-])[O-])C(=O)c1cccs1	ZINC13194930
",0.5101902173913043,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2745,"CCCC[C@@H](CC)C(=O)N(C[C@@H]1CCCO1)CC(=O)c1c(c(n(c1C)CC)C(=O)OC)C	ZINC35868901
",0.5101754385964913,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
2746,"c1ccc(c(c1)[C@@H]1C(=C(NC2=C1C(=O)CCC2)SCC(=O)Nc1ccccc1C(F)(F)F)C#N)F	ZINC01143034
",0.5101214574898786,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
2747,"CCCc1c2c(c3c4c(c5nnc(n5cn4)SCc4c(cccc4Cl)Cl)sc3n1)CCCC2	ZINC09463135
",0.5101214574898786,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2748,"c1cc(nc([O-])c1C(=O)N1CCC[C@H]1C(=O)[O-])C(F)(F)F	ZINC37435177
",0.5101123595505618,0,"c1cc(nc2c1cc(c(c2)C(F)(F)P(=O)([O-])[O-])Br)C(=O)N	CHEMBL260914
"
2749,"c1ccc(cc1)CSc1nnc(s1)/N=C(\[O-])/C(=C/c1ccc(c(c1)Cl)Cl)/C#N	ZINC39997134
",0.510088781275222,0,"CCCCc1c(c2ccccc2o1)[C@H](c1ccc(cc1)c1ccc(cc1)O)O	CHEMBL280647
"
2750,"c1cc2c(cc1/C=C/1\C(=NC(=S)N(C1=O)CCC1=CCCCC1)[O-])CCN2CCCCl	ZINC02207099
",0.5100521221146687,0,"CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244148
"
2751,"CC1=C([C@H](n2c(=O)/c(=C\c3ccccc3Cl)/sc2=N1)c1ccc(c(c1)OC)OC)C(=O)OC	ZINC19833595
",0.51004851004851,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2752,"Cc1ccc(cc1C)N/C(=C/c1csc2=NC(=C([C@H](n12)c1ccc(cc1)Cl)C(=O)OC)C)/[O-]	ZINC35970229
",0.5100207325501037,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2753,"Cc1c(c(c2c(n1)c1c3c(c(nc1o2)c1ccoc1)COC(C3)(C)C)c1ccc(cc1)Br)C(=O)[O-]	ZINC00718985
",0.5100193923723335,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL556913
"
2754,"Cc1ccc(cc1)CN1[C@@H](c2c([nH]nc2C1=O)c1cc(ccc1[O-])Cl)c1ccc(cc1)Br	ZINC39898905
",0.5100069013112492,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
2755,"Cc1cc(c(c(=O)n1C)[C@H](c1c(n(c(=O)cc1[O-])C)C)C(C)C)[O-]	ZINC40568545
",0.50997150997151,0,"COC(=O)CCc1ccc2c(c1)C(=CC(=O)C2=O)c1ccccc1	CHEMBL58848
"
2756,"C=CCNC(=O)c1ccc(cc1)[N-]S(=O)(=O)c1c(cccc1Cl)Cl	ZINC55664146
",0.5099337748344371,0,"COC(=O)CCc1ccc2c(c1)C(=CC(=O)C2=O)c1ccccc1	CHEMBL58848
"
2757,"Cc1csc(n1)Nc1cccc(c1)[N-]S(=O)(=O)c1ccc(c(c1F)F)F	ZINC60059881
",0.5098920863309353,0,"c1ccc(cc1)CC[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140120
"
2758,"C[C@@H]1C=C([C@H](N1NC(=O)c1ccccc1)C)C(=O)CSc1nc([O-])c(c(n1)C)CCC(=O)[O-]	ZINC39668044
",0.5098706603131382,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2759,"CCc1ccccc1N(c1nc(cs1)CSc1nc([nH]n1)/C=C/c1cccs1)C(=O)C	ZINC14334311
",0.5098612125639153,0,"c1cc(cc(c1)N1CCc2c1cc(cc2)F)c1ccc(cc1)CN1CC(=NS1(=O)=O)[O-]	CHEMBL591978
"
2760,"c1cc2c(cccc2Cl)c(c1)c1nc2cc(ccc2o1)/N=C/c1cc(cc(c1[O-])[N+](=O)[O-])Cl	ZINC01818319
",0.5098572399728076,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2761,"Cc1ccccc1[C@H]1c2ccsc2CCN1C(=O)CN(C1CCCCC1)C(=O)CSc1ccccc1	ZINC35352193
",0.5098412698412699,0,"c1ccc(cc1)Cc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(c(c1)Br)OCCCC(=O)[O-]	CHEMBL25584
"
2762,"Cn1c([O-])c2ccc(cc2nc1=S)C(=O)NC[C@H]1CCCc2c1cccc2	ZINC29110071
",0.5098374679213002,0,"c1ccc2c(c1)c(c1c3ccccc3sc1c2Br)c1cc(c(c(c1)Br)O)Br	CHEMBL109290
"
2763,"c1ccc(c(c1)N[C@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])F	ZINC16902142
",0.5098206660973527,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
2764,"c1ccc(c(c1)N[C@@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])F	ZINC16902142
",0.5098206660973527,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
2765,"CSCC[C@H](C(=O)[O-])NC(=O)/C(=C\c1ccccc1)/NC(=O)c1cccc(c1)[N+](=O)[O-]	ZINC59730023
",0.5098181818181818,0,"C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
"
2766,"CCCCn1c2ccc(cc2c2c1nc1cc(c(cc1n2)OCCC)OCCC)Br	ZINC03221633
",0.5098181818181818,0,"CCCC/C(=C/Cn1c([O-])nc(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
2767,"CC(C)CCOc1ccc(cc1)C(=O)NCCCNC(=O)c1ccc(cc1)OCCC(C)C	ZINC14037380
",0.5097906819716408,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2768,"CC1=C([C@@H](n2c(nc(n2)SCc2ccccc2)N1)/C=C/c1ccccc1)C(=O)OCC=C	ZINC54643627
",0.5097643097643098,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
2769,"CC(C)c1ccc2c(c1)[C@]1(CC(=O)Nc3c1sc(c3c1ccc(cc1)Cl)C(=O)[O-])C(=O)N2C	ZINC36354794
",0.5097493036211699,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2770,"CCN1C(=O)/C(=C/c2ccc(c(c2)Cl)OCC=C)/S/C/1=N\c1ccc(cc1)C(=O)[O-]	ZINC35656556
",0.5097451274362819,0,"CCCC/C(=C/Cn1c(=O)[nH]c(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
2771,"Cc1c(c2ccccc2[nH]1)/C(=C(/C#N)\C(=O)c1ccc(cc1)[S@@](=O)C)/[O-]	ZINC47361046
",0.5097173144876325,0,"c1ccc(cc1)CC[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140120
"
2772,"C[C@H]1CC[C@@H]([C@@H](C1)OC(=O)[C@@H](C(C)C)N1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1c3ccccc3[C@H]2c2c1cccc2)C(C)C	ZINC04174497
",0.5096038415366146,0,"c1ccc(cc1)c1cnc([nH]1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253282
"
2773,"COCCn1c(nnc1SCc1c(cccc1Cl)Cl)c1cc(nc2c1cccc2)c1ccccc1	ZINC25165265
",0.5095907928388747,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2774,"CC[C@@H](C(=O)[O-])Oc1ccc(cc1OCC)/C=C\1/C(=O)N=C(S1)[N-]c1ccc(cc1)O	ZINC16919244
",0.5095870206489675,0,"C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
"
2775,"Cc1ccc(cc1[N-]S(=O)(=O)c1cc(oc1Br)C(=O)[O-])Cl	ZINC49735272
",0.5095398428731762,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
2776,"CCC(CC)[C@H](C(=O)NC(C)(C)CC(C)(C)C)N(Cc1ccco1)C(=O)c1cc(ccc1[O-])[N+](=O)[O-]	ZINC36499751
",0.5095384615384615,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
2777,"Cc1c(cccc1Cl)NC(=O)CSc1nc(cc(=O)n1c1ccc(c(c1)Cl)Cl)[O-]	ZINC19894491
",0.509493670886076,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
2778,"c1ccc(cc1)C(=O)NN/C=C/1\C(=NC(=O)N(C1=O)c1ccccc1)[O-]	ZINC04811582
",0.5094664371772806,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2779,"Cc1c(sc([O-])n1)S(=O)(=O)Nc1ccc(cc1C(=O)[O-])Cl	ZINC37417829
",0.5094549499443827,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
2780,"CCN(CC)/C(=C/c1csc2=NC(=C([C@H](n12)c1ccc(cc1)Cl)C(=O)N(CC)CC)C)/[O-]	ZINC35698240
",0.5094339622641509,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
2781,"CCOc1cc(ccc1OCC=C)[C@@H]1C(=C(C(=O)N1CCCOC)[O-])C(=O)c1c(nc2n1cccc2C)C	ZINC40003673
",0.5094117647058823,0,"c1ccc(cc1)c1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253282
"
2782,"CCO[C@H](Cc1ccc(cc1)NC(=O)CCCC[C@@H]1CCSS1)C(=O)[O-]	CHEMBL564439
",0.5094017094017094,1,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O	CHEMBL23989
"
2783,"Cc1cc(oc1)C/C(=C/CC/C(=C\Cc1cc(c(cc1O)C)O)/C)/C	ZINC17109507
",0.5093499554764025,0,"CC1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL556076
"
2784,"COc1cccc2c1oc(c2)C(=O)C1=C(C(=O)N([C@@H]1c1ccccc1Br)CC=C)[O-]	ZINC40028518
",0.5093353248693054,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
2785,"Cc1nc(nc([O-])c1CCC(=O)[O-])SCC(=O)N([C@@H]1CCS(=O)(=O)C1)C1CCCCC1	ZINC13449196
",0.5093353248693054,0,"CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244148
"
2786,"C/C(=C\c1ccccc1)/C=C\1/C(=O)N(C(=S)S1)CC(=O)Nc1cc(ccc1C(=O)[O-])C(=O)[O-]	ZINC16922501
",0.5092783505154639,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2787,"CCCOc1ccc(cc1C)c1cc(c(c(n1)SCc1ccc(cc1Cl)Cl)C#N)C(F)(F)F	ZINC39994429
",0.5092656142759094,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
2788,"C[C@H]1Cc2cc(ccc2O1)C(=O)C1=C(C(=O)N([C@H]1c1ccc(c(c1)OC)OCC(C)C)CCOCCO)[O-]	ZINC40095261
",0.5092647937836222,0,"c1ccc(cc1)C1(SCC[C@H](S1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL563436
"
2789,"CCO/C(=C\1/C(=N/c2ccc(cc2)OC)/S/C(=C\c2cc(n(c2C)c2ccc(cc2C)C)C)/C1=O)/[O-]	ZINC59105478
",0.5092415551306565,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O[C@H](c1ccccc1)C(=O)[O-]	CHEMBL24384
"
2790,"CCCCCn1c(=O)c2ccc(cc2nc1[S-])C(=O)Nc1ccc(c(c1)C(F)(F)F)Cl	ZINC03631184
",0.5092387287509239,0,"c1cc(cc(c1)NS(=O)(=O)c1ccc(cc1)F)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL397255
"
2791,"c1cc(oc1)[C@H]1C(=C(NC2=C1C(=O)CCC2)SCC(=O)c1ccc(cc1)Br)C#N	ZINC02212464
",0.5092369477911647,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
2792,"CCOc1cc(ccc1OCCC(C)C)[C@@H]1C(=C(C(=O)N1CCO)[O-])C(=O)c1cc2cccc(c2o1)OC	ZINC40098112
",0.5091553455404607,0,"Cc1c(sc(c1c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-])Cc1ccccc1)C	CHEMBL26329
"
2793,"Cc1ccc(cc1)CSc1nnc(s1)N1[C@@H](C(=C(C1=O)[O-])C(=O)c1cccs1)c1cccs1	ZINC39835223
",0.5091525423728813,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2794,"Cc1cccc(c1n1c(nnn1)[C@H](c1ccc(cc1Cl)Cl)N(C)C(=O)c1ccccc1C(=O)[O-])C	ZINC13896214
",0.509090909090909,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
2795,"COc1ccccc1[C@@H]1C(=C(C(=O)N1c1cc(ccc1Cl)C(=O)[O-])[O-])C(=O)C1CC1	ZINC13276753
",0.509090909090909,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
2796,"CS(=O)(=O)[N-]c1cc(ccc1F)C(=O)NCc1n[nH]c(=S)n1C1CC1	ZINC66637790
",0.5090579710144928,0,"c1cc(sc1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550462
"
2797,"Cc1ccc(cc1n1c(cc(c1C)/C=C/1\C(=NC(=S)N(C1=O)c1ccc(cc1OC)OC)[O-])C)C(=O)[O-]	ZINC19682996
",0.5090579710144928,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL25243
"
2798,"c1cc(ccc1CCNC(=O)CCCCCn1c(=O)c2cc(ccc2nc1[S-])Br)Cl	ZINC02973901
",0.5090497737556561,0,"c1ccc(cc1)C(=O)c1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL24501
"
2799,"CCN(C)/C(=C/c1csc2=NC(=C([C@H](n12)c1ccc(cc1C)C)C(=O)OCC)c1ccccc1)/[O-]	ZINC35705137
",0.5090439276485789,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL556913
"
2800,"C[C@@H](C(=O)Nc1cccc(c1)C(F)(F)F)N1C(=O)/C(=C/c2cc(c(c(c2)OC)O)OC)/SC1=S	ZINC15046612
