,Molècula,Tanimoto,És Actiu,Actiu més semblant
",0.875,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
3708,"Cc1ccsc1[C@H]1c2c(nn(c2N(C(=O)CS1)CC(=O)[O-])c1ccccc1Cl)c1ccccc1	ZINC35592384
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3709,"Cc1cccc(c1)n1c2c(c(n1)c1ccccc1)[C@H](SCC(=O)N2CC(=O)[O-])c1ccccc1Cl	ZINC35592424
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3710,"Cc1ccccc1[C@@H]1c2c(nn(c2N(C(=O)CS1)CC(=O)[O-])c1ccccc1C)c1ccccc1	ZINC35848333
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3711,"Cc1ccccc1[C@H]1c2c(nn(c2N(C(=O)CS1)CC(=O)[O-])c1ccccc1C)c1ccccc1	ZINC35848336
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3712,"c1ccc(cc1)CN1C(=O)/C(=C/c2ccc3c(c2)CCN3Cc2ccccc2Cl)/C(=NC1=S)[O-]	ZINC02370942
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3713,"Cc1ccc(cc1)NC(=O)CN1CCN(CC1)CC/N=C/C1=C([O-])C[C@@H](CC1=O)c1ccc(cc1)Cl	ZINC58866321
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3714,"Cc1nnc(s1)SCc1cc([O-])n/c(=N/C(=N\C(=O)c2ccccc2)/Nc2cccc(c2)Cl)/[nH]1	ZINC18177529
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3715,"Cc1nnc(s1)SCc1cc([O-])n/c(=N/C(=N/C(=O)c2ccccc2)/Nc2cccc(c2)Cl)/[nH]1	ZINC18177529
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3716,"Cc1nnc(s1)SCc1cc([nH]/c(=N/C(=N\C(=O)c2ccccc2)/Nc2cccc(c2)Cl)/n1)[O-]	ZINC18177529
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3717,"Cc1c(cccc1Cl)NC(=O)CN1CCN(CC1)CC/N=C/C1=C(C[C@H](CC1=O)c1ccccc1)[O-]	ZINC22790690
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3718,"Cc1c(cccc1Cl)NC(=O)CN1CCN(CC1)CC/N=C/C1=C([O-])C[C@@H](CC1=O)c1ccccc1	ZINC22790690
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3719,"c1cc(c(cc1F)F)NC(=O)CSc1nc([O-])c(cn1)S(=O)(=O)c1cc(cc(c1)Cl)Cl	ZINC46016337
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3720,"C[C@@]1(CC[C@@H](CC1)C(C)(C)NC(=O)/C=C/C(=O)[O-])NC(=O)/C=C/C(=O)[O-]	ZINC01693095
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3721,"c1cc(c(c(c1)F)C(=O)[O-])[N-]S(=O)(=O)[C@@H]1CCS(=O)(=O)C1	ZINC35306808
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3722,"c1cc(c(cc1C(=O)[O-])[N-]S(=O)(=O)[C@@H]1CCS(=O)(=O)C1)F	ZINC37404254
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3723,"c1ccc2c(c1)CCN2C(=O)CSc1nc([O-])c(nn1)CCC(=O)[O-]	ZINC13092622
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3724,"Cc1c(sc(=O)[nH]1)S(=O)(=O)[N-]c1nnc(s1)SCC(=O)[O-]	ZINC41018463
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3725,"c1cc(c(cc1C(=O)[O-])F)[N-]S(=O)(=O)[C@@H]1CCS(=O)(=O)C1	ZINC63009483
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3726,"c1cc(ccc1c1nnc2n1N=C([C@H](S2)CC(=O)[O-])c1ccc(cc1)F)Cl	ZINC13181826
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3727,"Cc1ccsc1[C@H]1C(=C([O-])C(=O)N1Cc1ccco1)C(=O)c1ccc(cc1)Cl	ZINC06622335
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3728,"Cc1ccc(cc1Cl)N1C(=O)/C(=C\2/c3ccccc3N(C2=O)[C@@H](C)C(=O)[O-])/SC1=S	ZINC33553105
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3729,"Cc1ccc(cc1)N1C(=O)/C(=C\c2cc(n(c2C)c2ccc(cc2)C(=O)[O-])C)/C(=NC1=O)[O-]	ZINC13148152
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3730,"c1ccc2c(c1)c(cn2CC(=O)[O-])/C=C\1/C(=NC(=O)N(C1=O)c1cccc(c1)Br)[O-]	ZINC15799886
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3731,"Cc1cc(ccc1c1ccc(o1)/C=C\1/C(=NC(=O)N(C1=O)c1ccc(cc1)Br)[O-])C(=O)[O-]	ZINC19814384
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3732,"Cc1c(c(=O)n([nH]1)c1cccc(c1)C(=O)[O-])/C=C/1\[C@@H](N(N=C1C)c1cccc(c1)C(=O)[O-])[O-]	ZINC13915055
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3733,"Cc1cc(c(n1c1ccc(cc1)C(=O)[O-])C)/C=C/1\C(=NC(=O)N(C1=O)c1ccc(cc1)F)[O-]	ZINC13550676
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3734,"c1cc(c(cc1Cl)c1ccc(o1)/C=C/1\C(=O)N=C(S1)[N-]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl	ZINC39869925
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3735,"c1cc(oc1/C=C/1\C(=O)N=C(S1)[N-]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Br	ZINC39869934
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3736,"c1cc(c(c(c1)Cl)/C=C\1/C(=O)N=C(S1)[N-]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl	ZINC16928371
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3737,"CS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)c1ccc([O-])nn1	ZINC31825021
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3738,"CC(C)c1nnc(s1)NC(=O)CSc1c(=O)[nH]c([O-])nn1	ZINC41606029
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3739,"C[C@H]1[C@H](N2C=C(C=C[C@@H]2N1)Cl)C(=O)N[C@@H](C1=C(N=N[C@@H]1C)C)C(=O)[O-]	ZINC65384933
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3740,"CCn1cc(cn1)S(=O)(=O)[N-]c1nc(c(s1)SCC(=O)N)C	ZINC66253845
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3741,"C1CN(CC[C@H]1C(=O)N)C(=O)[C@H]1[C@H]2C[C@@H]([C@@H]1C(=O)[O-])C=C2	ZINC02944700
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3742,"C1CN(CC[C@H]1C(=O)N)C(=O)[C@@H]1CC=CC[C@@H]1C(=O)[O-]	ZINC00873926
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3743,"CC1=C(C[C@@H]([C@H](C1)C(=O)N1CC[C@H](CC1)C(=O)N)C(=O)[O-])C	ZINC20569129
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3744,"CC1=C(C[C@H]([C@H](C1)C(=O)N1CC[C@@H](CC1)C(=O)N)C(=O)[O-])C	ZINC20569131
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3745,"c1cc(ccc1[N-]C1=NC(=O)CS1)S(=O)(=O)N	ZINC03903674
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3746,"CC(=O)c1ccc(cc1)S(=O)(=O)[N-]c1ccc(cc1)C(=O)N1CCC[C@H]1C(=O)Nc1ccccc1	ZINC23131382
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3747,"c1cc(c(cc1N1C(=O)c2c(c(c(c(c2Cl)Cl)Cl)Cl)C1=O)C(=O)[O-])N1CCCCC1	ZINC02972635
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3748,"C[C@@H]1CCc2c(sc3c2c(=O)n(c(n3)SCc2c(cco2)C(=O)[O-])c2ccc(cc2)Cl)C1	ZINC13395236
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3749,"c1ccc2c(c1)c(=O)n(c(n2)SCc1c2c(cccc2sc1C(=O)[O-])F)c1ccccc1F	ZINC13412345
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3750,"c1ccc(c(c1)/N=C/c1cc(cc(c1[O-])Cl)Cl)/N=C/1\c2cc(ccc2NC1=O)Br	ZINC22340587
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3751,"CCc1nc2c(cc(nc2n1Cc1ccc2c(c1)CCN2Cc1cc(c(cc1C(=O)[O-])Cl)Cl)C)C	ZINC27425871
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3752,"Cc1ccc(c(c1)C(=O)C1=C(C(=O)N([C@H]1c1ccccc1)c1nnc(s1)SCc1ccccc1)[O-])C	ZINC33581110
",0.875,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
3753,"Cc1ccc(c(c1)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(cc1)N(C)C)c1nc2ccc(cc2s1)C)[O-])C	ZINC34955141
",0.875,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
3754,"CCSc1nnc(s1)N1[C@@H](C(=C(C1=O)[O-])C(=O)c1ccc(cc1)C)c1ccc(cc1)C(C)C	ZINC39999826
",0.875,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
3755,"c1ccc(c(c1)CC(=O)Nc1[n-]c(c(n1)C#N)C#N)Cl	ZINC26275650
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3756,"C1CCC(C1)NS(=O)(=O)N1CCC[C@H](C1)C(=O)[O-]	ZINC37655523
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3757,"CS(=O)(=O)/N=C(\[O-])/C[C@H]1C(=O)Nc2cc(ccc2S1)Cl	ZINC42279563
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3758,"CCc1c(cc(s1)C(=O)Nc1[n-]c(c(n1)C#N)C#N)C	ZINC45581001
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3759,"Cc1cc(ccc1Cl)O[C@@H](C)/C(=N/c1ncn[nH]1)/[O-]	ZINC04842926
",0.875,0,"CCCC/C(=C/Cn1c([O-])nc(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
3760,"C[C@@H]1CCc2c(c(=O)[nH]c(n2)N2CC[C@@H](CC2)C(=O)[O-])C1	ZINC19689964
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3761,"c1cc(oc1/C=C/1\C(=NC(=S)NC1=O)[O-])N1CCCC1	ZINC13569712
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3762,"c1cc(oc1/C=C/1\C(=NC(=S)NC1=O)[O-])N1CCCCC1	ZINC09165572
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3763,"C[C@H](C(=O)N1CC[C@@H](CC1)C(=O)[O-])NC(=O)C(C)(C)C	ZINC37433263
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3764,"Cc1nnc(s1)/N=C(\[O-])/C(=O)N[C@H]1CC[C@H](CC1)C	ZINC47963503
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3765,"C[C@@H]1CCC[C@H]([C@@H]1C)NC(=O)/C(=N/c1nncs1)/[O-]	ZINC48719753
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3766,"Cc1cccc(c1)n1c(cc(c1C)/C=C/1\C(=NC(=O)NC1=O)[O-])C	ZINC08744511
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3767,"Cc1cccc(c1)n1c(cc(c1C)/C=C/1\C(=O)NC(=O)N=C1[O-])C	ZINC08744511
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3768,"Cc1ccc2c(c1)S(=O)(=O)N=C([N-]2)SCC(=O)NC	ZINC62338895
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3769,"C[C@@H](C(=O)N1CC[C@@](C1)(C)C(=O)[O-])NC(=O)C(C)(C)C	ZINC62913773
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3770,"Cc1cc(c(n1c1ccccc1)C)/C=C/1\C(=NC(=O)NC1=O)[O-]	ZINC08744283
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3771,"Cc1cc(c(n1c1ccccc1)C)/C=C/1\C(=O)NC(=O)N=C1[O-]	ZINC08744283
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3772,"C1C=CC[C@H]([C@H]1C(=O)NCCNC(=O)[C@H]1CC=CC[C@H]1C(=O)[O-])C(=O)[O-]	ZINC04092193
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3773,"C[C@@H](CNC(=O)[C@H]1CCCC[C@H]1C(=O)[O-])NC(=O)[C@H]1CCCC[C@H]1C(=O)[O-]	ZINC04598860
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3774,"C1CC[C@@H]([C@@H](C1)C(=O)NCCNC(=O)[C@H]1CCCC[C@@H]1C(=O)[O-])C(=O)[O-]	ZINC12404032
",0.875,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
3775,"CCCc1nnc(n1CC(=O)[O-])SCc1[nH]c(=O)c2c(c(sc2n1)C(=O)[O-])C	ZINC13232187
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3776,"c1cc(cc(c1)[N-]C1=NC(=O)[C@H](S1)CC(=O)Nc1ccc(cc1)F)C(F)(F)F	ZINC07127588
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3777,"c1cc(sc1CSCCNC(=O)c1ccc([O-])nn1)Br	ZINC30204101
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3778,"C[C@H](c1ccc(s1)S(=O)(=O)[N-]c1ccc(cc1)CSC)NC(=O)C	ZINC66588251
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3779,"C[C@H](CSC)C(=O)Nc1cc(ccc1[N-]S(=O)(=O)C)C(F)(F)F	ZINC66838794
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3780,"Cc1ccc(cc1)[N-]C1=NC(=O)[C@@H](S1)CC(=O)Nc1ccc(cc1)Br	ZINC09318966
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3781,"c1ccc(cc1)SCCCNC(=O)CCn1c(=O)c2ccccc2c([O-])n1	ZINC31550376
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3782,"C/C(=N\[N-]C1=NC(=O)[C@@H](S1)CC(=O)Nc1ccccc1)/Cc1ccccc1	ZINC22506550
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3783,"Cc1ccc(cc1)[N-]S(=O)(=O)C[C@@H](C)C(=O)NCC(=O)c1ccc(cc1)F	ZINC62218626
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3784,"CC(C)N(C)c1ccc(cc1F)NC(=O)c1ccccc1[N-]S(=O)(=O)C	ZINC64300681
",0.875,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
3785,"c1cc(c(c(c1)Cl)[C@@H]([C@@H](C#N)C(=O)[O-])[C@H](C#N)C(=O)[O-])Cl	ZINC13099528
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3786,"Cc1ccc(c(c1)[N-]C1=NC(=O)/C(=C/c2ccccn2)/S1)C(=O)[O-]	ZINC16904158
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3787,"Cc1cc(ccc1c1ccc(o1)/C=C\1/C(=NC(=S)S1)[O-])C(=O)[O-]	ZINC15799719
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3788,"Cc1ccc(cc1[N-]C1=NC(=O)/C(=C\c2ccc[nH]2)/S1)C(=O)[O-]	ZINC20226984
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3789,"Cc1ccc(cc1[N-]C1=NC(=O)/C(=C\c2ccc(o2)C)/S1)C(=O)[O-]	ZINC54164361
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
3790,"Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)[N-]c1ccccc1SC	ZINC55311368
",0.875,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
