Molècula,Tanimoto,És Actiu,Actiu més semblant
Cc1ccc(C)c(Cc2c(C)nc(Nc3ccc(Br)cc3)n(Cc3ccccc3Cl)c2=O)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e850>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCSc1nc2c(c3c(s2)CC[C@@H](C)C3)c2n1c(SCc1ccc(Br)cc1)nn2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e7d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1ccc([C@H]2C3=C(c4ccccc4CC3)N=c3n2c(=O)/c(=C/c2ccccc2Cl)s3)cc1OC,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e750>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc2n(c1)-c1c(c3c(s1)CCCC3)CN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]2c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e6d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(-c2ccc(/C=C3\CCCC[C@@H]4C3=NN(c3ccccc3)[C@H]4c3ccc(-c4ccccc4)o3)o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e650>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)Oc1c(OC)cc([C@H]2N3[C@H](CC(c4ccc(Cl)cc4)=N3)c3cc(Cl)ccc3O2)cc1Cl,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e5d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccccc1-n1c(-c2ccc(Cl)cc2)cnc1SCc1cc(=O)oc2c1cc(Cl)c(C)c2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e550>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)c1c2c(c3c4c(c(SCc5ccc(Cl)c(Cl)c5)ncn4)sc3n1)CC(C)(C)OC2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e4d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(-n2c(=O)c3c(nc2SCC(=O)c2cccs2)-c2ccccc2CC32CCCCC2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e450>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1cc(C)c(NC(=O)CSc2c3c4c(sc3nc(C35C[C@H]6C[C@@H](C3)C[C@H](C6)C5)n2)CCCC4)c(C)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e3d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1cc(/C=C(\C#N)C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c(C)n1-c1cc(Cl)cc(Cl)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e350>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(-c2c3c4n(c(CN5CCCc6c5cccc6)nn4c2Sc2ccc(Cl)cc2)CCCC3)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e2d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1c2cc(C(=O)Nc3ccccc3Sc3ccc(Cl)cc3)sc2n(-c2ccc(Cl)cc2)n1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e250>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCc1c2c(c3c4c(c5nnc(SCc6c(Cl)cccc6Cl)n5cn4)sc3n1)CCCC2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e1d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCSc2nnc3n2c2c(c(=O)n3-c3ccccc3)C3(CCCCC3)Cc3c-2cccc3)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e150>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)Sc1nc2c(c3c(s2)COC(C)(C)C3)c(SCC(=O)Nc2cccc3c2cccc3)n1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e0d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)c1ccc([C@@H]2N3[C@@H](CC(c4ccc(OC(C)C)cc4)=N3)c3cc(Br)ccc3O2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706e050>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)c1ccc([C@H]2N3[C@@H](CC(c4ccc(OC(C)C)cc4)=N3)c3cc(Br)ccc3O2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706df50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@H]2CC[C@]3(CC2)N2[C@@H](CC(c4cccc5c4cccc5)=N2)c2cc(Br)ccc2O3)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ded0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2c(c1)CCC1=C2N=c2n(c(=O)/c(=C/c3ccc(Br)o3)s2)[C@H]1c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706de50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1cc(/C=C2/C(=O)N(c3ccc(Cl)c(Cl)c3)C(=S)S2)ccc1OC(=O)c1ccc(Cl)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ddd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CN(C)c1ccc(N2C(c3ccccc3)=C/C(=C/c3ccc(-c4ccc(Br)cc4)o3)C2=O)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706dd50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCOC(=O)C1=C(C)N2[C@H](c3ccc(Cl)cc3)C3=C(/C(=C\c4ccc(Cl)cc4)CCC3)N=C2S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706dcd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)C[C@@H](n2c(=O)c3c(nc2SCC(=O)c2ccc(Cl)cc2)-c2ccccc2CC32CCCCC2)CCO1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706dc50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccccc1NC(=O)CSC1=C(C#N)[C@@H](c2cccc(Cl)c2Cl)C2=C(N1)CCCC2=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706dbd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccccc1NC(=O)CSC1=C(C#N)[C@@H](c2cccc(Cl)c2Cl)C2=C([O-])CCCC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706db50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)CC2=C([C@@H](c3ccc(OC)cc3)C(C#N)=C(SCc3cc4c(cc3Cl)OCO4)N2)C(=O)C1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706dad0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)CC([O-])=C2[C@@H](c3ccc(OC)cc3)C(C#N)=C(SCc3cc4c(cc3Cl)OCO4)N=C2C1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706da50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1cccc(C)c1NC(=O)CSC1=C(C#N)[C@H](c2ccc(Cl)cc2)C2=C(N1)CC(C)(C)CC2=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d9d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1cccc(C)c1NC(=O)CSC1=C(C#N)[C@H](c2ccc(Cl)cc2)C2=C([O-])CC(C)(C)CC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d950>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cl)c(CN2c3ccc(Br)cc3/C(=N\Nc3ccccc3C(=O)[O-])C2=O)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d8d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@H]2C(=S)[C@H](c3ccccc3)C(=O)C([C@@H](c3ccc(Cl)cc3)C(C#N)C#N)=C2[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d850>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@@H]2C(=S)[C@H](c3ccccc3)C(=O)C([C@@H](c3ccc(Cl)cc3)C(C#N)C#N)=C2[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d7d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@@H]2C(=S)[C@@H](c3ccccc3)C(=O)C([C@@H](c3ccc(Cl)cc3)C(C#N)C#N)=C2[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d750>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(S(=O)(=O)[N-]c2ccc(Br)cc2/C=N/c2ccc(Cl)cc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d6d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCO/C([O-])=C1C(=N/c2ccc(C)cc2)/S/C(=C/c2cc(C)n(-c3cccc4c3cccc4)c2C)C/1=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d650>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCOC(=O)c1ccc(/N=C/c2cc(C)n(-c3ccc(C(=O)[O-])c(Cl)c3)c2C)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d5d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCOc1cc(/C=C2/C([O-])=C(C(=O)OCC)/C(=N/c3ccc(C)cc3)S2)ccc1OCC=C,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d550>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1ccccc1/N=C1/N(c2ccccc2OC)C(=O)/C(=C/c2ccc(C(=O)[O-])cc2)S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d4d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cl)c(COc2ccc([C@H]3[C@H]4CC=C[C@H]4c4cc(Br)cc(C(=O)[O-])c4N3)cc2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d450>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1ccccc1[N-]/C(=N/C1(C(Cl)(Cl)Cl)Oc2ccccc2O1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d3d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C/C(=N/c1ccc(/N=N/c2ccccc2)cc1)c1c(=O)c2ccccc2n(-c2ccccc2)c1[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d350>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccc(/N=C2/NC(=O)/C(=C\c3ccc(-c4ccc(Cl)c(C(=O)[O-])c4)o3)S2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d2d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(Br)c(S(=O)(=O)/N=C(\[O-])CSC(F)(F)F)cc1Br,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d250>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2cc(C3(C(=O)[O-])CCN(C(=O)OCC4c5ccccc5-c5c4cccc5)CC3)ccc2c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d1d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC[C@H](C)c1ccc(N2C(=O)/C(=C/c3cccn3Cc3ccc(Cl)cc3Cl)C([O-])=NC2=O)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d150>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC[C@H](C)c1ccc(N2C(=O)/C(=C/c3cccn3Cc3ccc(Cl)cc3Cl)C(=O)N=C2[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d0d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(C)c([C@@H]2C(C(=O)OC(C)(C)C)=C(C)N=C3N2C(/C=C(\[O-])NC2CC2)=CS3)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706d050>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCN1[C@@H](c2ccc(OCC(C)C)c(OC)c2)C(C(=O)c2ccc(OCC(C)C)c(C)c2)=C([O-])C1=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cf50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1c(/C=N/c2ccc(Sc3ccc(/N=C/c4ccc(C(=O)[O-])cc4)cc3)cc2)ccc(C(=O)[O-])c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ced0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccccc1N1C(=O)/C(=C\c2cn(Cc3cccc(OC)c3)c3c2cccc3)N=C1[S-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ce50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCOc1c(Cl)cc(C(=O)c2c(C)c(C#N)c(=O)n(C3CCCCC3)c2[O-])cc1Cl,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cdd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1c([N-]C2=NC(=O)/C(=C\c3cc(OC)c(OC)c(I)c3)S2)cccc1Cl,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cd50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1c(/N=C2/NC(=O)/C(=C\c3cc(OC)c(OC)c(I)c3)S2)cccc1Cl,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ccd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C/C(=C\CC[C@H](CO)[C@@H]1CC[C@@]2(C)[C@@]1(C)CCC1=C2CC[C@@H]2[C@]1(C)CCC(=O)C2(C)C)C(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cc50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCC1=C(C(=O)OC)[C@@H](c2cccc(F)c2)N2C(/C=C(\[O-])Nc3ccc(F)cc3)=CSC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cbd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@H]1CN(/C([O-])=C/C2=CSC3=NC(C)=C(C(=O)OC)[C@H](c4ccc(C(C)C)cc4)N23)C[C@H](C)O1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cb50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1=C(C(=O)OC)[C@H](c2cccc(Cl)c2)N2C(/C=C(\[O-])Nc3ccccc3F)=CSC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706cad0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc([C@@H]2C(C(=O)OC)=C(C)N=C3N2C(/C=C(\[O-])N2CCN(c4ccccc4F)CC2)=CS3)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706ca50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1=C(C(=O)OC)[C@@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])N(C)Cc3ccccc3)=CSC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c9d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCOc1cc(/C=C2/C(=O)N(C)/C(=N\c3ccc(C(=O)[O-])cc3)S2)cc(Cl)c1OCC=C,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c950>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1cc(C)c2c(c1)sc(N1[C@H](c3ccc(C(C)C)cc3)C(C(=O)c3c(C)nc(C)s3)=C([O-])C1=O)n2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c8d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)(C)c1cc(N2[C@@H](c3ccc(Cl)cc3)C(C(c3ccc(Br)cc3)=O)=C([O-])C2=O)no1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c850>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1=C(C(=O)OC)[C@@H](c2cccc(Cl)c2)N2C(/C=C(\[O-])N3CCc4ccccc4C3)=CSC2=N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c7d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(/C=C2\CCC[C@H]3C2=NN(C(=O)c2ccccc2-c2ccccc2C(=O)[O-])[C@@H]3c2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c750>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccc([C@H]2C(C(c3c(C)nc4n3cccc4)=O)=C([O-])C(=O)N2c2nc3c(C)cc(C)cc3s2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c6d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1ccc([C@@H]2C(C(c3c(C)nc4n3cccc4)=O)=C([O-])C(=O)N2c2nc3c(C)cc(C)cc3s2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c650>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1cccc(-n2c(-c3ccc(OC)c(COc4ccccc4Cl)c3)nnc2[S-])c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c5d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(/C=C2\CCC[C@@H]3C2=NN(C(=O)c2ccccc2-c2ccccc2C(=O)[O-])[C@H]3c2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c550>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1ccc(/C=C2/C(=O)N(c3c(Cl)cc([N+](=O)[O-])cc3Cl)[C@@H](c3ccccc3)[N-]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c4d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1cc([N+](=O)[O-])cc(/C=N/c2ccc3c(c2)nc(-c2cccc(Br)c2)s3)c1[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c450>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(/N=C2/N(C3CCCC3)C(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)[O-])c4)o3)S2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c3d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3nc4c(C)cc(C)cc4s3)[C@H]2c2ccc(C(=O)OC)cc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c350>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCn1c(=O)c2ccc(C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2nc1[S-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c2d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)(C)c1cc(N2[C@@H](c3ccccc3Cl)C(C(=O)c3ccc(Br)cc3)=C([O-])C2=O)no1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c250>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCOc1ccc(/C=C2/C(=O)N(CC)/C(=N/c3ccc(C(=O)[O-])cc3)S2)cc1OC,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c1d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(/N=C2/N(c3ccccc3)C(=O)/C(=C/c3ccc(-c4ccccc4C(=O)[O-])o3)S2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c150>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(-n2c(=O)c3ccccc3nc2SCc2c3c(F)cccc3sc2C(=O)[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c0d0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)CCn1c(=O)c2ccccc2nc1SCc1c2c(F)cccc2sc1C(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706c050>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COc1ccc(/C=N/Nc2c(Cl)c(C(=O)[O-])nc(Cl)c2Cl)cc1Br,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bf50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
Cc1ccc(NC2=C(CC(=O)[O-])[C@H](c3ccc(Br)cc3)N(c3ccc(C)cc3)C2=O)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bed0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)(C)n1c2c(cn1)[C@@H](c1cc(OC)c(O)c(O)c1OC)[C@@H]1C(=NC(=O)N1c1cccc(OC)c1)N2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706be50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1nnc(CNC(=O)CSc2nc(N/N=C/c3ccc4ccc5cccc6c5c4c3cc6)[nH]n2)o1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bdd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@]1(C2=C3[C@H](C(=O)N(N(C)c4c(Cl)cc(C(F)(F)F)cn4)C3=O)ON2)NC(=O)N(c2ccccc2)N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bd50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@@H]1CC=C(NS(=O)(=O)c2ccc3c(c2)CCO3)C(=O)N1CC(=O)NCc1ccc2c(c1)cn[nH]2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bcd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COC(=O)[C@H](Cc1c[nH]c2c1cccc2)N/C=C1\C(=O)NC(=O)N(c2ccc(Br)cc2)C1=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bc50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(=O)c1ccc(N2C(=O)[C@H]3[C@H](c4ccc(O)c(OC)c4)[NH2+][C@@](c4ccccc4)(C(=O)[O-])[C@@H]3C2=O)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bbd0>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@]1(O)CC(=O)[C@@H](C(=O)Nc2ccccc2OC)[C@H](c2ccco2)[C@@H]1C(=O)Nc1ccccc1OC,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f8706bb50>,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
