Molècula,Tanimoto,És Actiu,Actiu més semblant
Cc1ccc(/N=C2\NC(=O)/C(=C/c3ccc(-c4cc([N+](=O)[O-])ccc4Cl)o3)S2)cc1Cl,0.46845238095238095,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC(C)(C)OC(=O)N[C@H]1CCN(C(=O)c2cn3c(c2[O-])C(=O)NCC3)C1,0.4683760683760684,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCOc1ccc(/N=C2/C(C(=O)OCC)=C([O-])/C(=C/c3cc(Cl)c(OCC=C)c(Cl)c3)S2)cc1,0.4683038263849229,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[C@@H](C(=O)[O-])Oc1ccccc1/C=C1/C(=O)N(C)/C(=N/c2ccccc2C(=O)[O-])S1,0.4682686383240912,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
C[C@H](C(=O)[O-])Oc1ccccc1/C=C1/C(=O)N(C)/C(=N/c2ccccc2C(=O)[O-])S1,0.4682686383240912,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC(C)Cn1c(=O)c2ccc(C(=O)[O-])cc2nc1Sc1ccc(C(=O)[O-])cc1[N+](=O)[O-],0.4682312535775615,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1ccc([C@@H]2CN(c3ccccc3)[C@H](SCc3[nH]c(=O)c4ccc(C(=O)[O-])cc4n3)[N-]2)cc1C,0.4682044887780549,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
C/C=C/C=C/C=C/C(=O)O[C@@H]1[C@@H](OC)C2=C(C(=O)N([C@@H](CCC(=O)[O-])C(=O)[O-])C2)[C@@]2(C)[C@@H]1C(C)(C)CCC2,0.4681919642857143,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
COCCCn1c(=O)c2ccc(C(=O)[O-])cc2nc1SCC(=O)Nc1ccccc1C(=O)[O-],0.4681672025723473,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
CC(=O)OCC1=C(C(=O)[O-])N2[C@H]([C@@H](NC(=O)CCC(=O)[O-])C2=O)SC1,0.4681564245810056,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CC(C)n1c(=O)c2ccc(Cl)cc2nc1SCC(=O)Nc1cc(C(=O)[O-])ccc1C(=O)[O-],0.4681528662420382,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
CC(C)(C)c1nc2c(o1)c(C(=O)[O-])c(I)nc2Br,0.4681456200227531,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1ccc([N-]C2=NC(=O)/C(=C/c3ccc(-c4cc([N+](=O)[O-])ccc4Cl)o3)S2)cc1Cl,0.4681217690982194,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCc1ccccc1N(c1nc(CSc2nc(/C=C/c3cccs3)[nH]n2)cs1)C(=O)C,0.4680306905370844,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
C=CCOc1cccc([C@H]2C(C(=O)c3ccc(F)cc3)=C([O-])C(=O)N2CCO)c1,0.4680073126142596,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(CCCN3CCOCC3)[C@H]2c2cccc(Br)c2)cc1,0.468,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1ccc(Nc2nnc(SCC(=O)Nc3cc(C(=O)[O-])ccc3C(=O)[O-])s2)c(C(F)(F)F)c1,0.467966573816156,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
c1cc(C(F)(F)F)cc(N2C(=S)N/C(=N\c3ccc(Cl)cc3)C23CCCCC3)c1,0.4679633867276888,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
COc1cc(/C=C/C(=O)[O-])cc(S(=O)(=O)NCCC[C@@H]2C(C#N)=C(N)N=N2)c1OC,0.4678548695098663,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CCCn1c(-c2ccc(Cl)cc2)nnc1SCc1nc2cc(C(=O)[O-])ccc2n1CC,0.46777905638665135,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1c(NC(=S)Nc2ccc(S(=O)(=O)N3[C@H](C)CCC[C@@H]3C)cc2)c(C)n(Cc2ccc(F)cc2)n1,0.46776232616940583,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CCn1c2ccccc2c2c1ccc([C@@H]1[C@H]3CC=C[C@@H]3c3ccc4ccccc4c3N1)c2,0.46775203506574825,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccccc1-n1c(-c2ccc(Cl)cc2)cnc1SCC(=O)N1CCC[C@@H](C(=O)[O-])C1,0.46774193548387094,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
COc1ccc(/N=C2\NC(=O)/C(=C/c3ccc(-c4cc(C(=O)[O-])cc(C(=O)[O-])c4)o3)S2)cc1,0.4676923076923077,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCCCN(c1c(N)n(CC(C)C)c(=O)[nH]c1=O)C(=O)[C@@H]1CC(=O)N(c2cccc3c2cccc3)C1,0.4676674364896074,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
C[C@@H]1CC=C(NS(=O)(=O)c2ccc3c(c2)CCO3)C(=O)N1CC(=O)NCc1ccc2c(c1)cn[nH]2,0.46765847347994827,0,C[C@@H]1C[NH+]=C([C@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1
Cc1ccc([C@@H]2C(c3ccc(C)cc3)=Nn3c(Cc4ccc(Br)cc4)nnc3S2)cc1,0.4676503972758229,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cn(CCCBr)c2c1cccc2,0.4676395939086294,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCC1=Nc2ccccc2[N-]C(=N\S(=O)(=O)c2ccc(C(=O)OCC)cc2)/C1=C(\[O-])OCC,0.4675324675324675,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1cc2c(cc1C(=O)[O-])nc(SCCOc1cc(Cl)ccc1Cl)n(C[C@@H]1CCCO1)c2=O,0.4674285714285714,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1ccc2nc(-c3ccc(F)c(C)c3)c(CC(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])n2c1,0.46737841043890865,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC(C)c1ccc([C@H]2C(C(=O)c3ccc(Br)cc3)=C([O-])C(=O)N2CCCCCC(=O)[O-])cc1,0.4672413793103448,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCS[C@@H](C(C)C)/C([O-])=C(/C#N)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,0.4672083575159605,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCOc1cc(/C=C2/C([O-])=C(C(=O)OCC)/C(=N/c3ccc(Cl)cc3)S2)ccc1OCC#C,0.4671791839148433,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1ccc(/C=C/[C@@H]2C(C(=O)c3cccs3)=C([O-])C(=O)N2CCCO)cc1,0.4671616219303255,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCn1cc(C(=O)N[C@@H](C)C(=O)N[C@@H](C)P(=O)([O-])[O-])c(=O)c2c1nc(C)cc2,0.4670864338866629,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1cc(Cl)ccc1/C=C/C(=O)N1[C@H](c2ccc(Cl)cc2)[C@H]2CCC/C(=C\c3ccc(Cl)cc3)C2=N1,0.4670793472144063,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCOc1cc(/C=C2/C(=O)N(C)/C(=N\c3ccc(C(=O)[O-])cc3)S2)cc(Cl)c1OCC=C,0.4670398009950249,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
C[C@@H](C(=O)[O-])Oc1ccc(/C=C2/C(=O)N(c3ccc(C(=O)[O-])cc3)C(=S)S2)cc1,0.46700832799487507,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
C[C@H](C(=O)[O-])Oc1ccc(/C=C2/C(=O)N(c3ccc(C(=O)[O-])cc3)C(=S)S2)cc1,0.46700832799487507,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1ccc2c(c1)cc([C@H](CC(=O)[O-])NC(=O)OCC1c3ccccc3-c3c1cccc3)c(Cl)n2,0.4669718770438195,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O[C@H](Cc5ccccc5)C(=O)[O-])cc4)cc3)c3cccnc3o2)cc1
Cc1cc(C)c2c(c1)sc(-n1c(NC(=O)CCCSc3ccc(OC)cc3)cc(C)n1)n2,0.4669327251995439,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cn1cc([C@H](C(=O)[O-])[NH+]2CCN(CC(=O)NC[C@H]3CCCO3)CC2)c2c1ccc(C(=O)[O-])c2,0.46691635455680397,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCN(CC)c1ccc([C@@H]2[C@@H]3CC=C[C@@H]3c3c(c(Cl)cc(Cl)c3Cl)N2)cc1,0.4668587896253602,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCCC[NH+](CCCC)CCCN1[C@@H](c2ccc(OCC=C)cc2)C(C(=O)c2ccc(F)cc2)=C([O-])C1=O,0.466824644549763,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
COc1ccc2ccccc2c1[C@H]1[C@@H]2CC=C[C@H]2c2cc(Cl)cc(Cl)c2N1,0.46678023850085176,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CC(=C\c1ccccc1)/C=C1/C(=O)N(C2CCCCC2)/C(=N\c2cccc(C(=O)[O-])c2)S1,0.4667472793228537,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1ccc([C@H]2[N-]/C(=C\c3ccc(O)cc3)C(=O)N2c2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,0.4666666666666667,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[NH+]1CCN(c2nc(Cl)c(C[C@@H](C(=O)[O-])NC(=O)OCC3c4ccccc4-c4c3cccc4)s2)CC1,0.4666283084004603,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCOc1cc([N+](=O)[O-])cc(/C=C2\C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)c1[O-],0.4665833853841349,0,c1ccc(NC(=O)N2CCC(CNc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
COc1cc(-c2nc([S-])c3c(n2)Oc2c(cc(Br)cc2OC)C3)cc(OC)c1OC,0.46655424395727935,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1c(/C=N/Nc2c(Cl)c(C(=O)[O-])nc(Cl)c2Cl)c(C)n(-c2ccccc2)n1,0.4665482534043813,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1cccn2c1nc(CSc1nnc(COc3ccccc3Cl)n1-c1ccccc1)cc2=O,0.46651135701805474,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCCNC(=O)N(CC(C)C)CC(=O)N1CCc2c(ccs2)[C@@H]1COc1ccc(C)cc1,0.46649649010848754,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC(C)c1cc(C[C@@H](C(=O)[O-])NC(=O)OCC2c3ccccc3-c3c2cccc3)c(O)c(Br)c1,0.4664823773324119,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O[C@H](Cc5ccccc5)C(=O)[O-])c(C5CCCC5)c4)cc3)c3ccccc3o2)cc1
c1cc(N(CCN2CCOCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)c(=O)n([O-])c1,0.4664516129032258,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
c1ccc2c(c1)cc(-c1ccc(/N=C/c3cc(Br)cc([N+](=O)[O-])c3[O-])cc1)c(=O)o2,0.46633941093969145,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
CCc1nn2c([O-])c([N-]S(=O)(=O)c3ccc(Br)s3)c(C)nc2n1,0.466324200913242,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[C@@H](C(=O)[O-])O[C@@H]1[C@H](NC(=O)C)[C@H](Oc2ccccc2Cl)O[C@@H]2[C@@H]1O[C@H](c1ccco1)OC2,0.4662960389159138,0,CCCCCCCCCCCCCCCc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc(O)c1C(=O)[O-]
C[C@@H](C(=O)[O-])O[C@H]1[C@H](NC(=O)C)[C@H](Oc2ccccc2Cl)O[C@@H]2[C@@H]1O[C@H](c1ccco1)OC2,0.4662960389159138,0,CCCCCCCCCCCCCCCc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc(O)c1C(=O)[O-]
Cc1c2c(cc3c1O/C(=C\c1cccc(Br)c1)C3=O)CN([C@H](C)c1ccccc1)CO2,0.4662790697674419,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C=CCOc1ccc([C@@H]2C(C(=O)c3ccc(OCC=C)cc3)=C([O-])C(=O)N2CCCO)cc1,0.46618791143028127,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1cc(S(=O)(=O)[N-]c2nnc3n2cc(Cl)cc3C(F)(F)F)c(S)cc1Cl,0.4661739624786811,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[C@@H]1C=C(C(=O)CSc2nc([O-])c(CCC(=O)[O-])nn2)[C@H](C)N1c1ccc(C(=O)OC)cc1,0.4661610268378063,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[C@@H]1Cc2ccccc2N1P1(=O)C=C(c2ccccc2)OC(c2ccccc2)=C1,0.46612623045744067,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCCCn1c(N)c(N(CC)C(=O)CCCNS(=O)(=O)c2ccc(C(=O)[O-])cc2)c(=O)[nH]c1=O,0.46610677864427114,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CN(C)c1ccc(/C=C2/C(=O)N(c3c(Cl)cc([N+](=O)[O-])cc3Cl)[C@H](c3ccccc3)[N-]2)cc1,0.46605818596691384,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1cc(C(=O)[O-])ccc1-c1ccc(/C=N/C(=O)c2cc3cc(Br)ccc3o2)o1,0.4660336011687363,0,c1ccc2c(c1)c(=O)c(Cc1ccc(-c3ccc(C(=O)[O-])c(O)c3)cc1)c(-c1ccc(O)cc1)o2
c1ccc(Oc2cccc3c2nc(/C=C/c2ccccc2F)c2c3SCC2)cc1,0.4660252555622369,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1ccc(Cl)c([C@@H]2[C@](Cn3cncn3)(c3ccc(F)cc3)O2)c1,0.4660252555622369,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1ccc([N+](=O)[O-])c(-c2ccc(/C=C(C#N)/C([O-])=N/c3nnc(SCc4ccc(F)cc4)s3)o2)c1,0.4659477866061294,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1ccc([N+](=O)[O-])c(-c2ccc(/C=C(C#N)/C(=N/c3nnc(SCc4ccc(F)cc4)s3)O)o2)c1,0.4659477866061294,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
c1cc([C@@H]2C(C(=O)c3ccc(Cl)cc3)=C([O-])C(=O)N2CCN2CCOCC2)cc(Br)c1,0.4659090909090909,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCOc1ccc([C@H]2[C@@H]3CC=C[C@@H]3c3c(c(Cl)cc(Cl)c3Cl)N2)cc1,0.4659025787965616,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1cc(S(=O)(=O)[N-]c2ccc3c(c2)N(CC=C)C(=O)C(C)(C)CO3)c(Cl)cc1Cl,0.4658808933002481,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CCc1ccc(/N=C2/C(C(=O)OCC)=C([O-])/C(=C/c3ccc(OCC=C)c(Br)c3)S2)cc1,0.46583481877599525,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1ccc(/C=C(/C=C2/C(=O)N(C3CCCCC3)/C(=N\c3cccc(C(=O)[O-])c3)S2)Cl)cc1,0.4657039711191336,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CN(C)c1ccc(-c2c(C#N)c([O-])nc(SCC(=O)N3c4ccccc4Sc4c3cccc4)n2)cc1,0.4657039711191336,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1ccc2c(c1)c(=O)n(Cc1ccc(F)cc1)c(SCC(=O)Nc1cc(C(=O)[O-])ccc1Cl)n2,0.46566265060240963,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1ccc(-c2cc(NC(=O)c3ccc(Cl)cc3)n([C@@H]3CCS(=O)(=O)C3)n2)cc1,0.46566265060240963,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1c(C(=O)[O-])c(Cl)cc(Cl)c1S(=O)(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)[O-],0.46563467492260063,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
c1cc(Cl)ccc1N1C(=O)/C(=C/c2ccc([O-])c([N+](=O)[O-])c2)C([O-])=NC1=S,0.4655990510083037,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC(C)(C)c1ccc([C@@H]2C(C(=O)c3ccc(Cl)cc3)=C([O-])C(=O)N2CCCN2CCOCC2)cc1,0.46559633027522934,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
C[C@H]1C[C@H](C)CN(S(=O)(=O)c2cc(C(=O)Nc3cc(C(=O)[O-])ccc3C(=O)[O-])ccc2OC)C1,0.4655819774718398,0,c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CCC1=NO[C@@]([C@H](c2ccc(Cl)c(Cl)c2)OCc2ccc(C(C)(C)C)cc2)(C(=O)[O-])C1,0.4655274012964054,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CCC1=NO[C@]([C@@H](c2ccc(Cl)c(Cl)c2)OCc2ccc(C(C)(C)C)cc2)(C(=O)[O-])C1,0.4655274012964054,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
Cc1ccc(-n2c(-c3ccccc3)nnc2SCc2cc3ccc(OC)cc3nc2Cl)cc1C,0.4654161781946073,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1cc(Cl)ccc1[C@@H]1[C@@H]2CC=C[C@@H]2c2cc(C(=O)OC3CCCCC3)ccc2N1,0.46537949400798934,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
c1cc(Cl)ccc1[C@@H]1[C@H]2CC=C[C@@H]2c2cc(C(=O)OC3CCCCC3)ccc2N1,0.46537949400798934,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CC1=NC(=S)N[C@@H](c2nc(-c3ccccc3)cs2)/C1=C(/[O-])OC(C)C,0.46534653465346537,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1ccc(N(c2nc(COC(=O)/C=C/c3ccc(Cl)cc3Cl)cs2)C(=O)C)c(C)c1,0.46534653465346537,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
C[C@H](C(=O)NC(=O)NC(C)C)OC(=O)c1ccccc1[N-]S(=O)(=O)c1ccc2c(c1)[nH]c(=O)[nH]2,0.46525479814692255,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
CCOC(C1=C([O-])/C(=C/c2cc(Cl)c(OCC=C)c(Cl)c2)S/C1=N\c1ccc(C)cc1)=O,0.4652223489167617,0,c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
