,Molècula,Tanimoto,És Actiu,Actiu més semblant
"
4749,"c1ccc2c(c1)C(=NS2(=O)=O)N1CCC[C@@H](C1)C(=O)NCCCN1CCCCCC1=O	ZINC12849446
",0.4087154656792936,0,"c1cc(cc(c1)NS(=O)(=O)c1ccc(cc1)F)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL397255
"
4750,"Cc1c(c(n2c(n1)nc(n2)S[C@@H](C)C(=O)Nc1ccc(cc1)S(=O)(=O)N)C)CC(=O)[O-]	ZINC13222136
",0.40870786516853935,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
4751,"CCO/C(=C\1/[C@H](C(=C(N=C1COCCNC(=S)N)C)C(=O)OC)c1cccc(c1Cl)Cl)/[O-]	ZINC27642554
",0.40868626922039386,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4752,"c1cc(ccc1C(=O)[O-])n1c(=O)c(c(cn1)Oc1cc(c(cc1Cl)Cl)Cl)Cl	ZINC13275300
",0.4086816720257235,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
4753,"c1cc(cc(c1)Br)c1csc(n1)N1[C@@H](CC(=N1)c1cccs1)c1cccc(c1)Cl	ZINC28064872
",0.40867992766726946,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
4754,"Cc1cc(c(cc1OC)C)C(=O)CSc1nnc(n1CC(C)C)[C@H](CO)NC(=O)c1ccc(cc1)Cl	ZINC39763605
",0.40867689357622244,0,"Cc1cc(ccc1N1CC(=NS1(=O)=O)[O-])C[C@@H](c1[nH]c2ccccc2n1)NS(=O)(=O)c1ccccc1	CHEMBL592245
"
4755,"CC[C@H]([C@@H]1[C@H](C[C@](O1)(CC)[C@@H]1CC[C@@]([C@@H](O1)C)(CC)O)C)C(=O)[C@H](C)[C@H]([C@H](C)CCc1ccc(c(c1C(=O)[O-])O)C)O	ZINC03977796
",0.40866680489322,0,"CCOc1ccc(cc1)c1cc(ccc1OCC(=O)[O-])c1ccc(cc1)c1c2ccccc2sc1Cc1ccccc1	CHEMBL284765
"
4756,"CC[C@H]([C@H]1[C@H](C[C@](O1)(CC)[C@@H]1CC[C@@]([C@@H](O1)C)(CC)O)C)C(=O)[C@H](C)[C@H]([C@H](C)CCc1ccc(c(c1C(=O)[O-])O)C)O	ZINC03977797
",0.40866680489322,0,"CCOc1ccc(cc1)c1cc(ccc1OCC(=O)[O-])c1ccc(cc1)c1c2ccccc2sc1Cc1ccccc1	CHEMBL284765
"
4757,"Cc1ccc(c(c1)[C@H]1C(=C(C(=O)N1c1cccc(c1)C(=O)[O-])[O-])C(=O)c1ccccc1OC)C	ZINC13213668
",0.4086624203821656,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
4758,"Cc1cc(nc(n1)SCC(=O)N/N=C(\C)/c1ccc(cc1)S(=O)(=O)NCCCC(=O)[O-])C	ZINC33044157
",0.4086369770580297,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4759,"Cc1cc(c(o1)C)[C@H](C)NC(=O)N1CCC[C@@H](C1)C(=O)[O-]	ZINC44731657
",0.4086294416243655,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
4760,"COc1cc(c(cc1OC(F)F)[N-]S(=O)(=O)c1cc(sc1Cl)Cl)C(=O)[O-]	ZINC59000070
",0.4086201135983963,0,"c1ccc(cc1)CCN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140120
"
4761,"C[C@@H](CN(C)C(=O)N[C@@H]1CCCC[C@@H]1O)C(=O)[O-]	ZINC52012298
",0.40860215053763443,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
4762,"Cc1cc2c(c(c(c(=O)o2)C)C)c(c1)OCC(=O)NCC(=O)NCC(=O)N1CC[C@]2(CCCC[C@H]2C1)O	ZINC12864601
",0.40859956761950517,0,"c1ccc(cc1)CNC(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL396555
"
4763,"Cc1c(sc([O-])n1)S(=O)(=O)Nc1ccc(cc1C(=O)[O-])Cl	ZINC37417829
",0.40859766277128545,0,"c1cc(nc2c1cc(c(c2)C(F)(F)P(=O)([O-])[O-])Br)C(=O)N	CHEMBL260914
"
4764,"CCS(=O)(=O)[N-]c1ccccc1C(=O)N[C@@H](C)c1ccccc1C	ZINC65835620
",0.4085943190094683,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-]	CHEMBL570779
"
4765,"CCc1ccc(cc1)[C@@H]1C(=C([O-])C(=O)N1C[C@@H](C)O)C(=O)c1ccc(cc1)C	ZINC18088250
",0.40858554663372454,0,"CCOC(=O)CCC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL61186
"
4766,"C[C@H](CCCC(C)(C)O)Cc1c(c(n(n1)c1ccc(cc1)C(C)(C)C)C(C)C)C(=O)[O-]	ZINC43226415
",0.40853658536585363,0,"c1cc(cc(c1)N1CCc2c1cc(cc2)F)c1ccc(cc1)CN1CC(=NS1(=O)=O)[O-]	CHEMBL591978
"
4767,"Cc1ccc(c(c1)C(=O)C1=C(C(=O)N([C@H]1c1ccccc1)c1nnc(s1)SCc1ccccc1)[O-])C	ZINC33581110
",0.4085308056872038,0,"c1ccc(cc1)Cc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(c(c1)Br)OCCCC(=O)[O-]	CHEMBL25584
"
4768,"c1ccc2c(c1)C(=C(C1=N[C@H]([C@H]3[C@@H]1C(=O)N(C3=O)c1ccc(cc1Cl)Cl)C(=O)[O-])C2=O)[O-]	ZINC18037259
",0.4085152250067367,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4769,"c1ccc2c(c1)C(=C(C1=N[C@H]([C@@H]3[C@@H]1C(=O)N(C3=O)c1ccc(cc1Cl)Cl)C(=O)[O-])C2=O)[O-]	ZINC18037259
",0.4085152250067367,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4770,"c1ccc2c(c1)C(=C(C1=N[C@H]([C@@H]3[C@H]1C(=O)N(C3=O)c1ccc(cc1Cl)Cl)C(=O)[O-])C2=O)[O-]	ZINC18037259
",0.4085152250067367,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4771,"c1ccc2c(c1)C(=C(C1=N[C@H]([C@H]3[C@H]1C(=O)N(C3=O)c1ccc(cc1Cl)Cl)C(=O)[O-])C2=O)[O-]	ZINC18037259
",0.4085152250067367,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4772,"C[C@@H]1C=C([C@H](N1c1ccc(cc1)Cl)C)C(=O)CSc1nc([O-])c(c(n1)C)CCC(=O)[O-]	ZINC39667886
",0.4084858569051581,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
4773,"CCCCCSc1nc2c(c3c(s2)COC(C3)(C)C)c(=O)n1c1ccccc1OC	ZINC02297548
",0.4084711343196983,0,"CS(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL212433
"
4774,"Cc1cc(nc(n1)[N-]S(=O)(=O)c1ccc(cc1)/N=C/c1cc(ccc1[O-])[N+](=O)[O-])C	ZINC36656454
",0.4084507042253521,0,"c1ccc(cc1)C(=O)c1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL24501
"
4775,"COc1ccc(c(c1OP(=O)([O-])[O-])OP(=O)([O-])[O-])/C=C\c1cc(c(c(c1)OC)OC)OC	ZINC03994214
",0.4084507042253521,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4776,"CC1=C([C@@H](n2c(csc2=N1)/C=C(\[O-])/NCC1CC1)c1ccc(cc1OC)OC)C(=O)OCCOC	ZINC36061132
",0.40844378988708885,0,"c1cc(cc(c1)S(=O)(=O)N[C@@H](Cc1ccc(cc1)[C@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
4777,"C=CCN1[C@H](Nc2ccc(cc2C1=O)Cl)SCC(=O)N[C@H](Cc1c2ccccc2[nH]c1)C(=O)[O-]	ZINC39680391
",0.4084398976982097,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
4778,"CSc1nc(c2c3c(sc2n1)CCCC3)Nc1cc(ccc1Cl)Cl	ZINC12211642
",0.40843547224224946,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550662
"
4779,"CC[C@@H](C(=O)[O-])Oc1ccc(cc1)/C=C/1\C(=O)N(C(=S)S1)c1ccc(c(c1)C(F)(F)F)Cl	ZINC16907301
",0.4084084084084084,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4780,"Cc1c2c(n(n1)c1ccc(cc1)Cl)NC(=O)CS[C@@H]2c1ccc(c(c1)OC)OC	ZINC20892772
",0.4084084084084084,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
4781,"CCS(=O)(=O)[N-]c1ccc(cc1)C1(CCCCC1)C(=O)NCc1cc(cc(c1)F)F	ZINC65029460
",0.4084067026412951,0,"CCCC/C(=C/Cn1c([O-])nc(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
4782,"CC(C)c1ccc(cc1)/C=C/C(=O)N1CC[C@]2(CCCC[C@@H]2[C@@H]1c1ccc(cc1)F)O	ZINC05164203
",0.40836820083682007,0,"c1cc(cc(c1)N1CCc2c1cc(cc2)F)c1ccc(cc1)CN1CC(=O)NS1(=O)=O	CHEMBL591978
"
4783,"Cc1csc(n1)N1[C@@H](C(=C(C1=O)[O-])C(=O)c1cc2ccccc2o1)c1ccc(c(c1)Cl)Cl	ZINC39848527
",0.40834894300240837,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4784,"CCCCOc1ccc(cc1OC)[C@H]1C(=C([O-])C(=O)N1CCCN1CCOCC1)C(=O)c1cc(ccc1C)C	ZINC34944170
",0.4083351806694746,0,"c1ccc(cc1)/C=C/C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL416145
"
4785,"CCOc1ccc(cc1)n1c(nnc1SCc1cc(=O)n2c(csc2n1)C)c1cccc(c1)C	ZINC09163058
",0.4083333333333333,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
4786,"CCCn1c2ccc(cc2nc1CCC(=O)N1CCC[C@@H]1c1ccc2c(c1)OCCO2)S(=O)(=O)N	ZINC24831822
",0.40832706295460247,0,"c1ccc2c(c1)c(co2)c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL24900
"
4787,"CCC(=O)N(CC(C)C)CC(=O)Nc1nc(cn1c1ccc(c(c1)C)C)c1ccc(cc1)Cl	ZINC36045023
",0.40831807481035837,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
4788,"CCOc1cc(ccc1OCCC(C)C)[C@@H]1C(=C([O-])C(=O)N1CCN1CCOCC1)C(=O)c1ccc(cc1)C	ZINC33546949
",0.40829452206697714,0,"c1ccc(cc1)Cc1cnc([nH]1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL404319
"
4789,"CC1=C([C@H](n2c(csc2=N1)/C=C(\[O-])/NCC(C)C)c1ccc(cc1)Cl)C(=O)Nc1ccccc1	ZINC36071950
",0.4082914572864322,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
4790,"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)[C@@H]1C(=C([O-])C(=O)N1Cc1ccco1)C(=O)c1ccc(cc1)Cl	ZINC35297387
",0.4082826392138512,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
4791,"c1cc(cc(c1)F)[C@@H]1C(=C(C(=O)N1c1cccc(c1)C(=O)[O-])[O-])C(=O)c1ccc2c(c1)OCO2	ZINC13213739
",0.40828252032520324,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
4792,"CCc1ccc2c(c1)s/c(=N/C(=O)c1ccc(cc1)SCC)/n2CC(=O)OCC	ZINC36694310
",0.40827873734365694,0,"c1cc(cnc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL214378
"
4793,"c1cnc(nc1C1=NC2=C(C1)C(=O)NC[C@H]2C1CCC1)N	ZINC52426213
",0.4082741328875888,0,"c1cc(nc2c1cc(c(c2)C(F)(F)P(=O)([O-])[O-])Br)C(=O)N	CHEMBL260914
"
4794,"CN(C)c1ccc(cc1)N1C(=C/C(=C/c2ccc(o2)c2ccc(cc2)Br)/C1=O)c1ccccc1	ZINC02059053
",0.40826741515692777,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
4795,"C/C(=C/N=C/1\[N-]/C(=N/c2ccc(c(c2)Cl)F)/S1)/N(Cc1ccc(cc1)N(C)C)Cc1cccnc1	ZINC33438021
",0.4082443506332257,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
4796,"C[C@@]12CC[C@@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC1=C/C(=N/OCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])/CC[C@@]31C	ZINC26771812
",0.40823970037453183,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL556913
"
4797,"c1c(c(sc1Cl)Cl)S(=O)(=O)[N-]c1nnc(s1)SCC(=O)[O-]	ZINC41018462
",0.40823970037453183,0,"c1cc(nc2c1cc(c(c2)C(F)(F)P(=O)([O-])[O-])Br)C(=O)N	CHEMBL260914
"
4798,"CCOC(=O)[C@@H]1CCCN(C1)/C(=C/c1csc2=NC(=C([C@@H](n12)c1cc(ccc1C)C)C(=O)OCC)C)/[O-]	ZINC36050354
",0.4081967213114754,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
4799,"CCOC(=O)[C@H]1CCCN(C1)/C(=C/c1csc2=NC(=C([C@@H](n12)c1cc(ccc1C)C)C(=O)OCC)C)/[O-]	ZINC36050355
",0.4081967213114754,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
4800,"CCOC(=O)[C@@H]1CCCN(C1)/C(=C/c1csc2=NC(=C([C@H](n12)c1cc(ccc1C)C)C(=O)OCC)C)/[O-]	ZINC36050356
",0.4081967213114754,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
4801,"Cc1ccc(cc1)CN1[C@H](c2c(=O)c3ccc(c(c3oc2C1=O)C)C)c1ccc(c(c1)Cl)Cl	ZINC40063513
",0.4081954294720252,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
4802,"Cc1ccc(c(c1)C)[C@@H]1C(=C(N=c2n1c(cs2)C=C([O-])[O-])C)C(=O)OCc1ccccc1	ZINC36048731
",0.40815782458011196,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4803,"Cc1ccc(c(c1)C)[C@H]1C(=C(N=c2n1c(cs2)C=C([O-])[O-])C)C(=O)OCc1ccccc1	ZINC36048732
",0.40815782458011196,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
4804,"c1cc(c(cc1Cl)Cl)/C=C/1\C(=O)N/C(=N/c2cc(ccc2Cl)Cl)/S1	ZINC09323835
",0.40812657317511686,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550662
"
4805,"c1cc(ccc1CC(=O)[O-])N1[C@H](C(=C(C1=O)[O-])C(=O)C1CC1)c1cc(ccc1F)Br	ZINC13277925
",0.40812153082091734,0,"c1ccc(cc1)C(=O)c1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL24501
"
4806,"Cn1c2ccc(c3c2c(ccc3)c1=O)S(=O)(=O)[N-]c1ccc(cc1)Oc1ccc(cc1Cl)Cl	ZINC41091322
",0.4081202214605853,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
4807,"CCOc1cc(ccc1OCC=C)[C@@H]1C(=C(C(=O)N1CCCO)[O-])C(=O)c1ccc(c(c1)C)OCC(C)C	ZINC40052670
",0.4080948121645796,0,"Cc1c(sc(c1c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-])Cc1ccccc1)C	CHEMBL26329
"
4808,"C[C@@H](CC(=O)NC(=O)N1CCC[C@H](C1)C(=O)N)CC(=O)[O-]	ZINC61832453
",0.4080867027928303,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)O	CHEMBL592291
"
4809,"C#CCCCCCCCCC(=O)O[C@@H]1[C@H](OCCO1)OC(=O)CCCCCCCCC#C	ZINC06013654
",0.40808625336927223,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4810,"CCCCN1[C@H](C(=C(C1=O)[O-])C(=O)c1ccc(c(c1)C)OCC(C)C)c1ccc(cc1)SC	ZINC40094315
",0.40808344198174706,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
4811,"Cc1ccc(cc1)c1nc(c(c(n1)N1CCN(CC1)C(=O)C[C@H](C)CC(C)(C)C)C(C)C)C	ZINC35890128
",0.4080776291633884,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
4812,"C=CCOc1cccc(c1)[C@H]1C(=C(C(=O)N1CCO)[O-])C(=O)c1ccc(cc1)F	ZINC40094538
",0.4080664294187426,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
4813,"C[C@@H](C(=O)N(C)C1(CCCCC1)C#N)Oc1ccc(cc1C(=O)[O-])C(=O)[O-]	ZINC13422684
",0.40805152979066023,0,"c1ccc2c(c1)c(c1c3ccccc3sc1c2Br)c1cc(c(c(c1)Br)O)Br	CHEMBL109290
"
4814,"Cc1cc(c(n1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)/C=N/c1ccc(cc1)C#N	ZINC59678973
",0.40804769001490315,0,"c1cc(cnc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL214378
"
4815,"Cc1ccccc1[C@H]1C(=C(N=c2n1c(cs2)/C=C(\[O-])/NCCc1ccccn1)C)C(=O)OC(C)C	ZINC36058824
",0.40804315841098576,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL556913
"
4816,"CC1=Nc2c([C@H](/C/1=C(/[O-])\OCC=C)c1ccc(cc1)C(=O)OC)c([O-])nc(n2)SCC=C	ZINC13114402
",0.4079957638337305,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
4817,"CCOC(=O)C1=C(NC2=C([C@H]1c1ccccc1Cl)C(=O)C[C@H](C2)c1ccc(c(c1)OC)OC)C	ZINC00863539
",0.40797940797940796,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
4818,"Cc1ccc(o1)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(cc1)C(C)C)c1nc2c(cc(cc2s1)C)C)[O-]	ZINC08816851
",0.4079762199653208,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
4819,"COc1ccccc1[C@@H]1[C@H]2C(=NC(=NC2=O)SCc2ccccc2Cl)N=C2C1=C([O-])CCC2	ZINC39731576
",0.4079666753449622,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
4820,"Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)[N-]c1ccc(c(c1)Cl)Cl	ZINC55311240
",0.4079664570230608,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)O	CHEMBL592291
"
4821,"CC1=C([C@H](n2c(csc2=N1)/C=C(\[O-])/N(C)C1CCCCC1)c1ccc(cc1)OC)C(=O)OC(C)C	ZINC35693658
",0.4079601990049751,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
4822,"Cc1cc(no1)NC(=O)CCC(=O)N(CCC1=CCCCC1)[C@H](c1ccccc1Cl)C(=O)NC(C)(C)C	ZINC12491773
",0.40793465577596266,0,"CC(C)(C)OC(=O)COc1ccc(cc1)CC1=C(c2ccccc2C(=O)C1=O)n1ccc2c1cccc2	CHEMBL56948
"
4823,"Cc1c(c(=O)[nH]c(n1)S[C@@H](C)c1ccccc1)CC(=O)N1CCN(CC1)c1ccccc1Cl	ZINC38898879
",0.40792602377807136,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
4824,"CC1=C([C@H](n2c(csc2=N1)/C=C(\[O-])/NCC(C)C)c1ccc(cc1)Cl)C(=O)OCC=C	ZINC35697364
",0.40792410714285715,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
4825,"c1cc2c(cc1[C@@H](Cc1nc(no1)CCCCNc1cc(cc[nH+]1)N1CCSCC1)CC(=O)[O-])OCO2	ZINC28568424
",0.40790719696969696,0,"CCCCCCCCCCCCCCCc1cc(cc(c1C(=O)Oc1cc(c(c(c1)O)C(=O)[O-])C)O)O	CHEMBL1078307
"
4826,"Cc1ccc(c(c1)OC(=O)c1ccc(=O)n(n1)c1ccc(cc1)F)C(C)C	ZINC48864561
",0.4079031230082855,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
4827,"Cc1ccccc1n1c(cnc1SCc1cc(=O)oc2c1cc(c(c2)C)Cl)c1ccc(cc1)Cl	ZINC14357430
",0.4078880407124682,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
4828,"CCn1c2ccccc2c2c1ccc(c2)[C@H]1[C@@H]2CC=C[C@@H]2c2cc(ccc2N1)N(CC)CC	ZINC13642143
",0.4078740157480315,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
4829,"CCOC(=O)CN1C(=O)[C@H]2[C@H]3C[C@@H]([C@@H]2C1=O)[C@@H]1[C@@H]3[C@@H](c2c(nc([S-])s2)S1)c1ccc(cc1)Cl	ZINC39886397
",0.40785340314136126,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
4830,"c1ccc2c(c1)nc(c(n2)[N-]S(=O)(=O)c1cccs1)Nc1ccc(cc1F)Br	ZINC17249000
",0.4078503526525606,0,"c1ccc(cc1)CNc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL243731
"
4831,"COc1cc(c(cc1OC(F)F)[N-]S(=O)(=O)c1cc(cc(c1)Cl)Cl)C(=O)[O-]	ZINC58999975
",0.4078319006685769,0,"COc1cccc(c1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
4832,"c1ccc(c(c1)N/C(=C(\C#N)/C(=O)c1ccc(cc1)OC(F)(F)F)/[O-])Cl	ZINC50809319
",0.4078303425774878,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O	CHEMBL23989
"
4833,"CC(=O)[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CCC2=C/C(=N/OCC(=O)N[C@@H](CC(=O)N)C(=O)[O-])/CC[C@@]12C)C)O	ZINC08914928
",0.40782649693540785,0,"c1ccc2c(c1)[nH]c(n2)[C@H](Cc1ccc(c(c1)F)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL381584
"
4834,"Cc1cccc(c1C)N(CC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]c1nccc(n1)C)S(=O)(=O)C	ZINC22524225
